,,0,0,,,,,,,,,,,,,,,,,,,23-Jun-20,New,,,Revisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO,SPOOL,In Detailing,In Checking,SHOP,Status,Priority Group,Priority Date,Priority #,Area,Material,CWA #,Pipe Spec.,Painting Spec.,Pipeline Reference,Spool ID,Line No.,PMI,HOLD,PCI / Client,RFI No. / Email ,Release Date,Remarks,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,,BF,WORKABLE 4/29/20,WORKABLE 4/27/20,WORKABLE 4/13/20,WORKABLE 4/9/20,WORKABLE 4/3/20,WORKABLE 3/25/20,WORKABLE 3/23/20,WORKABLE 3/18/20,WORKABLE 3/16/20,WORKABLE 3/12/20,WORKABLE 3/11/20,WORKABLE 3/9/20,WORKABLE 3/5/20,WORKABLE 3/4/20,WORKABLE 3/2/20,WORKABLE 2/28/20,WORKABLE 2/27/20,WORKABLE 2/26/20,WORKABLE 2/25/20,WORKABLE 2/24/20,WORKABLE 2/20/20,WORKABLE 2/18/20,WORKABLE 2/17/20,WORKABLE 2/14/20,WORKABLE 2/13/20,WORKABLE 2/11/20,WORKABLE 2/10/20,WORKABLE 2/5/20
27,27-1,ISS,ISS,PA,2/20/2020,,2/3/2020,1,70,CS,CWA-5,T9CB2S01,19,000-P-9028-72,MK-000-P-9028-72-1,"900-P-9028-6""-T9CB2S01-ET-1 1/2""-HC",,,,,,,23,,0,,,,,,,10.08,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27,27-2,ISS,ISS,PA,2/20/2020,,2/3/2020,1,70,CS,CWA-5,T9CB2S01,19,000-P-9028-72,MK-000-P-9028-72-2,"900-P-9028-6""-T9CB2S01-ET-1 1/2""-HC",,,,,,,23,,0,,,,,,,16.996,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27-2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27,27-3,ISS,ISS,PA,2/20/2020,,2/3/2020,1,70,CS,CWA-5,T9CB2S01,19,000-P-9028-72,MK-000-P-9028-72-3,"900-P-9028-6""-T9CB2S01-ET-1 1/2""-HC",,,,,,,23,,0,,,,,,,10.08,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27-3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28,28-1,ISS,ISS,TX,2/18/2020,,2/3/2020,1,70,CS,CWA-5,T1CS1S02,19,000-S5-9407-70,MK-000-S5-9407-70-1,"900-S5-9407-1.5""-T1CS1S02-ETW-2""-HC",,,,,,,23,,0,,,,,,,6.368,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28-1,#N/A,#N/A,#N/A,#N/A,#N/A
29,29-1,ISS,ISS,PA,2/6/2020,,2/3/2020,1,70,CS,CWA-5,T9CB2S01,19,000-WF-9740-70,MK-000-WF-9740-70-1,"900-WF-9740-0.75""-T9CB2S01-ETW-1""-PF",,,,,,,23,,0,,,,,,,6.624,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29-1
30,30-1,ISS,ISS,TX,2/14/2020,,2/3/2020,1,70,CS,CWA-5,T9CB2S01,19,000-WF-9746-70,MK-000-WF-9746-70-1,"900-WF-9746-0.75""-T9CB2S01-ETW-1""-PF",,,,,,,23,,0,,,,,,,6.624,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30-1,30-1,30-1,30-1,30-1
31,31-1,ISS,ISS,PA,2/20/2020,,2/3/2020,1,70,CS,CWA-5,T1CH2S99,40,000-WF-9762-71,MK-000-WF-9762-71-1,"900-WF-9762-0.75""-T1CH2S99-ETW-1""-PF",,,,,,,23,,0,,,,,,,5.936,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31-1,31-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
32,32-1,ISS,ISS,TX,2/13/2020,,2/3/2020,1,70,CS,CWA-5,T1CH2S99,40,000-WF-9762-72,MK-000-WF-9762-72-1,"900-WF-9762-2""-T1CH2S99-ETW-1""-PF",,,,,,,23,,0,,,,,,,6.464,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32-1,32-1,#N/A,#N/A
33,33-1,ISS,ISS,PA,2/18/2020,,2/3/2020,1,70,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9462-70,MK-000-NI-9462-70-1,"900-NI-9462-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,1.104,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33-1,#N/A,#N/A,#N/A,#N/A,#N/A
33,33-2,ISS,ISS,PA,2/6/2020,,2/3/2020,1,70,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9462-70,MK-000-NI-9462-70-2,"900-NI-9462-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,2.208,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33-2
34,34-1,ISS,ISS,TX,2/18/2020,,2/3/2020,1,70,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9462-71,MK-000-NI-9462-71-1,"900-NI-9462-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,3.904,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34-1,#N/A,#N/A,#N/A,#N/A,#N/A
34,34-2,ISS,ISS,PA,2/6/2020,,2/3/2020,1,70,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9462-71,MK-000-NI-9462-71-2,"900-NI-9462-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,4.416,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34-2
35,35-1,ISS,ISS,TX,2/27/2020,,2/3/2020,1,70,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9462-72,MK-000-NI-9462-72-1,"900-NI-9462-0.75""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,9.328,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36,36-1,ISS,ISS,TX,2/18/2020,,2/3/2020,2,40,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9465-41,MK-000-NI-9465-41-1,"900-NI-9465-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,4.416,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36-1,#N/A,#N/A,#N/A,#N/A,#N/A
36,36-2,ISS,ISS,PA,2/6/2020,,2/3/2020,2,40,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9465-41,MK-000-NI-9465-41-2,"900-NI-9465-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36-2
36,36-3,ISS,ISS,TX,2/18/2020,,2/3/2020,2,40,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9465-41,MK-000-NI-9465-41-3,"900-NI-9465-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,5.52,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36-3,#N/A,#N/A,#N/A,#N/A,#N/A
36,36-4,ISS,ISS,PA,2/6/2020,,2/3/2020,2,40,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9465-41,MK-000-NI-9465-41-4,"900-NI-9465-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,4.416,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36-4
36,36-5,ISS,ISS,PA,2/6/2020,,2/3/2020,2,40,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9465-41,MK-000-NI-9465-41-5,"900-NI-9465-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,1.104,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36-5
37,37-1,ISS,ISS,TX,2/27/2020,,2/3/2020,2,40,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9465-42,MK-000-NI-9465-42-1,"900-NI-9465-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,14.08,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38,38-1,ISS,ISS,TX,2/11/2020,,2/3/2020,1,70,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9623-70,MK-000-NI-9623-70-1,"900-NI-9623-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,2.208,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38-1,#N/A
38,38-2,ISS,ISS,PA,2/6/2020,,2/3/2020,1,70,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9623-70,MK-000-NI-9623-70-2,"900-NI-9623-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,2.208,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38-2
39,39-1,ISS,ISS,TX,2/27/2020,,2/3/2020,2,40,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9627-41,MK-000-NI-9627-41-1,"900-NI-9627-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,11.872,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40,40-1,ISS,ISS,PA,2/18/2020,,2/3/2020,2,40,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9627-42,MK-000-NI-9627-42-1,"900-NI-9627-1.5""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,1.104,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40-1,#N/A,#N/A,#N/A,#N/A,#N/A
41,41-1,ISS,ISS,PA,3/4/2020,,2/3/2020,1,70,CS,CWA-5,T1CB1S01,21 (MOD),000-NI-9698-70,MK-000-NI-9698-70-1,"900-NI-9698-2""-T1CB1S01-NT-0""-N",,,,,,,24,,0,,,,,,,9.216,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41-1
42,42-1,ISS,ISS,PA,2/20/2020,,2/3/2020,1,70,CS,CWA-5,T1CB2S01,19,000-P-9011-70,MK-000-P-9011-70-1,"900-P-9011-6""-T1CB2S01-ET-1 1/2""-HC",,,,,,,24,,0,,,,,,,10.416,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42,42-2,ISS,ISS,TX,2/11/2020,,2/3/2020,1,70,CS,CWA-5,T1CB2S01,19,000-P-9011-70,MK-000-P-9011-70-2,"900-P-9011-6""-T1CB2S01-ET-1 1/2""-HC",,,,,,,24,,0,,,,,,,2.992,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42-2,#N/A
42,42-3,ISS,ISS,TX,2/11/2020,,2/3/2020,1,70,CS,CWA-5,T1CB2S01,19,000-P-9011-70,MK-000-P-9011-70-3,"900-P-9011-6""-T1CB2S01-ET-1 1/2""-HC",,,,,,,24,,0,,,,,,,5.984,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42-3,#N/A
43,43-1,ISS,ISS,TX,2/18/2020,,2/3/2020,1,70,CS,CWA-5,T1CB2S01,19,000-P-9024-70,MK-000-P-9024-70-1,"900-P-9024-2""-T1CB2S01-ET-1 1/2""-HC",,,,,,,24,,0,,,,,,,7.904,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43-1,#N/A,#N/A,#N/A,#N/A,#N/A
44,44-1,ISS,ISS,TX,2/18/2020,,2/3/2020,1,70,CS,CWA-5,T1CB2S01,19,000-P-9025-70,MK-000-P-9025-70-1,"900-P-9025-4""-T1CB2S01-ET-1 1/2""-HC",,,,,,,24,,0,,,,,,,6.72,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44-1,#N/A,#N/A,#N/A,#N/A,#N/A
45,45-1,ISS,ISS,TX,2/18/2020,,2/3/2020,1,70,CS,CWA-5,T9CB2S01,19,000-P-9028-71,MK-000-P-9028-71-1,"900-P-9028-6""-T9CB2S01-ET-1 1/2""-HC",,,,,,,24,,0,,,,,,,54.704,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45-1,#N/A,#N/A,#N/A,#N/A,#N/A
46,46-1,ISS,ISS,TX,2/18/2020,,2/3/2020,1,70,CS,CWA-5,T1CB2S01,19,000-P-9029-70,MK-000-P-9029-70-1,"900-P-9029-4""-T1CB2S01-ET-1 1/2""-HC",,,,,,,24,,0,,,,,,,8.96,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46-1,#N/A,#N/A,#N/A,#N/A,#N/A
47,47-1,ISS,ISS,TX,2/11/2020,,2/3/2020,1,70,CS,CWA-5,T3CB2S01,-,000-P-9151-70,MK-000-P-9151-70-1,"900-P-9151-3""-T3CB2S01-ETW-3""-HC",,,,,,,24,,0,,,,,,,11.232,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47-1,#N/A
48,48-1,ISS,ISS,M,3/4/2020,,2/3/2020,1,70,CS,CWA-5,T3CB2S01,-,000-P-9151-71,MK-000-P-9151-71-1,"900-P-9151-3""-T3CB2S01-ETW-3""-HC",,,,,,,24,,0,,,,,,,11.232,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
49,49-1,ISS,ISS,TX,2/24/2020,,2/3/2020,1,70,CS,CWA-5,T9CB2S01,19,000-POWS-9741-70,MK-000-POWS-9741-70-1,"900-POWS-9741-0.75""-T9CB2S01-ET-1 1/2""-HC",,,,,,,24,,0,,,,,,,13.248,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
50,50-1,ISS,ISS,PA,2/6/2020,,2/3/2020,1,70,CS,CWA-5,T1CB2S01,19,000-POWS-9742-70,MK-000-POWS-9742-70-1,"900-POWS-9742-0.75""-T1CB2S01-ETW-1""-PF",,,,,,,24,,0,,,,,,,1.696,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50-1
51,51-1,ISS,ISS,TX,2/18/2020,,2/3/2020,1,70,CS,CWA-5,T1CB2S01,19,000-POWS-9743-70,MK-000-POWS-9743-70-1,"900-POWS-9743-2""-T1CB2S01-ETW-1""-PF",,,,,,,24,,0,,,,,,,8.08,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51-1,#N/A,#N/A,#N/A,#N/A,#N/A
51,51-2,ISS,ISS,TX,2/18/2020,,2/3/2020,1,70,CS,CWA-5,T1CB2S01,19,000-POWS-9743-70,MK-000-POWS-9743-70-2,"900-POWS-9743-2""-T1CB2S01-ETW-1""-PF",,,,,,,24,,0,,,,,,,3.232,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51-2,#N/A,#N/A,#N/A,#N/A,#N/A
52,52-1,ISS,ISS,TX,2/24/2020,,2/3/2020,1,70,CS,CWA-5,T9CB2S01,19,000-POWS-9744-70,MK-000-POWS-9744-70-1,"900-POWS-9744-0.75""-T9CB2S01-ET-1 1/2""-HC",,,,,,,24,,0,,,,,,,17.664,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53,53-1,ISS,ISS,TX,2/18/2020,,2/3/2020,1,70,CS,CWA-5,T1CB2S01,19,000-POWS-9745-70,MK-000-POWS-9745-70-1,"900-POWS-9745-0.75""-T1CB2S01-ETW-1""-PF",,,,,,,24,,0,,,,,,,3.392,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53-1,#N/A,#N/A,#N/A,#N/A,#N/A
54,54-1,ISS,ISS,TX,2/11/2020,,2/3/2020,1,70,CS,CWA-5,T1CS1S02,19,000-S5-9407-71,MK-000-S5-9407-71-1,"900-S5-9407-1.5""-T1CS1S02-ETW-2""-HC",,,,,,,24,,0,,,,,,,5.52,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54-1,#N/A
55,55-1,ISS,ISS,TX,2/27/2020,,2/3/2020,1,70,CS,CWA-5,T1CS1S02,19,000-S5-9624-70,MK-000-S5-9624-70-1,"900-S5-9624-1-.5""-T1CS1S02-ETW-2""-HC",,,,,,,24,,1,,,,,,,12.976,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55,55-2,ISS,ISS,PA,2/6/2020,,2/3/2020,1,70,CS,CWA-5,T1CS1S02,19,000-S5-9624-70,MK-000-S5-9624-70-2,"900-S5-9624-1.5""-T1CS1S02-ETW-2""-HC",,,,,,,24,,1,,,,,,,1.104,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55-2
55,55-3,ISS,ISS,PA,2/6/2020,,2/3/2020,1,70,CS,CWA-5,T1CS1S02,19,000-S5-9624-70,MK-000-S5-9624-70-3,"900-S5-9624-1.5""-T1CS1S02-ETW-2""-HC",,,,,,,24,,1,,,,,,,3.312,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55-3
56,56-1,ISS,ISS,PA,2/26/2020,,2/3/2020,1,70,CS,CWA-5,T1CS1S02,19,000-S5-9624-71,MK-000-S5-9624-71-1,"900-S5-9624-1""-T1CS1S02-ETW-1 1/2""-HC",,,,,,,24,,0,,,,,,,8.016,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57,57-1,ISS,ISS,BR,2/25/2020,,2/3/2020,3,30,SS,CWA-5,T3SD1S99,4,000-WS-9156-30,MK-000-WS-9156-30-1,"900-WS-9156-4""-T3SD1S99-ETW-1 1/2""-PF",Yes,,,,,W/W 57-1A,24,,0,,,,,,,65.072,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,57-1,57-1,57-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57,57-1A,ISS,ISS,BR,2/25/2020,,2/3/2020,3,30,SS,CWA-5,T3SD1S99,4,000-WS-9156-30,MK-000-WS-9156-30-1A,"900-WS-9156-4""-T3SD1S99-ETW-1 1/2""-PF",Yes,,,,,W/W 57-1,24,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,57-1A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
58,58-1,ISS,ISS,BR,2/11/2020,,2/3/2020,3,30,SS,CWA-5,T3SD1S99,4,000-WS-9156-31,MK-000-WS-9156-31-1,"900-WS-9156-2""-T3SD1S99-ETW-1""-PF",Yes,,,,,,24,,0,,,,,,,8.064,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58-1,#N/A
59,59-1,ISS,ISS,BR,2/19/2020,,2/3/2020,3,30,SS,CWA-5,T3SD1S99,4,000-WS-9156-32,MK-000-WS-9156-32-1,"900-WS-9156-2""-T3SD1S99-ETW-1""-PF",Yes,,,,,,24,,0,,,,,,,2.968,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,59-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
