PIPELINE-REFERENCE,REVISION,N_S_,WELD-NO,WELD-TYPE,PIPING-SPEC,SPOOL-DRAWING-SEQUENCE-NUMBER,ISO NO,SPOOL-ID,,SCHEDULE,ok
PM101XA-C-97625.01,-1,1,FA22,SW,FB8,235-2,235,PM101XA-C-97625.01-2,235-21SW,,
PM101XA-C-97625.02,-1,2,FA6,BW,FB8,236-1,236,PM101XA-C-97625.02-1,236-12BW,,
PM101XA-C-97625.02,-1,2,FA1,BW,FB8,236-1,236,PM101XA-C-97625.02-1,236-12BW,,
PM101XA-C-97625.02,-1,2,FA7,BW,FB8,236-1,236,PM101XA-C-97625.02-1,236-12BW,,
PM101XA-C-97625.02,-1,2,FA5,BW,FB8,236-1,236,PM101XA-C-97625.02-1,236-12BW,,
PM101XA-C-97625.02,-1,2,FA4,BW,FB8,236-1,236,PM101XA-C-97625.02-1,236-12BW,,
PM101XA-C-97625.02,-1,2,FA3,BW,FB8,236-1,236,PM101XA-C-97625.02-1,236-12BW,,
PM101XA-C-97625.02,-1,2,FA2,BW,FB8,236-1,236,PM101XA-C-97625.02-1,236-12BW,,
PM101XA-C-97625.02,-1,1,FA22,BW,FB8,236-1,236,PM101XA-C-97625.02-1,236-11BW,,
PM101XA-C-97625.02,-1,1,FA19,BW,FB8,236-1,236,PM101XA-C-97625.02-1,236-11BW,,
PM101XA-C-97625.02,-1,2,FA8,BW,FB8,236-1,236,PM101XA-C-97625.02-1,236-12BW,,
PM101XA-C-97625.02,-1,1,FA20,OLET,FB8,236-1,236,PM101XA-C-97625.02-1,236-11OLET,,
PM101XA-C-97625.02,-1,1,FA17,OLET,FB8,236-1,236,PM101XA-C-97625.02-1,236-11OLET,,
PM101XA-C-97625.02,-1,1,FA21,SW,FB8,236-1,236,PM101XA-C-97625.02-1,236-11SW,,
PM101XA-C-97625.02,-1,1,FA18,SW,FB8,236-1,236,PM101XA-C-97625.02-1,236-11SW,,
PM101XA-C-97625.02,-1,2,FA16,BW,FB8,236-2,236,PM101XA-C-97625.02-2,236-22BW,,
PM101XA-C-97625.02,-1,2,FA15,BW,FB8,236-2,236,PM101XA-C-97625.02-2,236-22BW,,
PM101XA-C-97625.02,-1,2,FA14,BW,FB8,236-2,236,PM101XA-C-97625.02-2,236-22BW,,
PM101XA-C-97625.02,-1,2,FA13,BW,FB8,236-2,236,PM101XA-C-97625.02-2,236-22BW,,
PM101XA-C-97625.02,-1,2,FA12,BW,FB8,236-2,236,PM101XA-C-97625.02-2,236-22BW,,
PM101XA-C-97625.02,-1,2,FA11,BW,FB8,236-2,236,PM101XA-C-97625.02-2,236-22BW,,
PM101XA-C-97625.02,-1,2,FA10,BW,FB8,236-2,236,PM101XA-C-97625.02-2,236-22BW,,
PM101XA-C-97625.02,-1,2,FA9,BW,FB8,236-2,236,PM101XA-C-97625.02-2,236-22BW,,
PM101XA-C-97625.03,-1,2,FA7,BW,FB8,237-1,237,PM101XA-C-97625.03-1,237-12BW,,
PM101XA-C-97625.03,-1,2,FA1,BW,FB8,237-1,237,PM101XA-C-97625.03-1,237-12BW,,
PM101XA-C-97625.03,-1,2,FA3,BW,FB8,237-1,237,PM101XA-C-97625.03-1,237-12BW,,
PM101XA-C-97625.03,-1,2,FA4,BW,FB8,237-1,237,PM101XA-C-97625.03-1,237-12BW,,
PM101XA-C-97625.03,-1,2,FA5,BW,FB8,237-1,237,PM101XA-C-97625.03-1,237-12BW,,
PM101XA-C-97625.03,-1,2,FA6,BW,FB8,237-1,237,PM101XA-C-97625.03-1,237-12BW,,
PM101XA-C-97625.03,-1,2,FA10,BW,FB8,237-1,237,PM101XA-C-97625.03-1,237-12BW,,
PM101XA-C-97625.03,-1,1,FA21,BW,FB8,237-1,237,PM101XA-C-97625.03-1,237-11BW,,
PM101XA-C-97625.03,-1,2,FA9,BW,FB8,237-1,237,PM101XA-C-97625.03-1,237-12BW,,
PM101XA-C-97625.03,-1,2,FA8,BW,FB8,237-1,237,PM101XA-C-97625.03-1,237-12BW,,
PM101XA-C-97625.03,-1,2,FA2,BW,FB8,237-1,237,PM101XA-C-97625.03-1,237-12BW,,
PM101XA-C-97625.03,-1,1,FA19,OLET,FB8,237-1,237,PM101XA-C-97625.03-1,237-11OLET,,
PM101XA-C-97625.03,-1,1,FA20,SW,FB8,237-1,237,PM101XA-C-97625.03-1,237-11SW,,
PM101XA-C-97625.03,-1,2,FA12,BW,FB8,237-2,237,PM101XA-C-97625.03-2,237-22BW,,
PM101XA-C-97625.03,-1,2,FA18,BW,FB8,237-2,237,PM101XA-C-97625.03-2,237-22BW,,
PM101XA-C-97625.03,-1,1,FA30,BW,FB8,237-2,237,PM101XA-C-97625.03-2,237-21BW,,
PM101XA-C-97625.03,-1,2,FA17,BW,FB8,237-2,237,PM101XA-C-97625.03-2,237-22BW,,
PM101XA-C-97625.03,-1,2,FA16,BW,FB8,237-2,237,PM101XA-C-97625.03-2,237-22BW,,
PM101XA-C-97625.03,-1,1,FA27,BW,FB8,237-2,237,PM101XA-C-97625.03-2,237-21BW,,
PM101XA-C-97625.03,-1,2,FA15,BW,FB8,237-2,237,PM101XA-C-97625.03-2,237-22BW,,
PM101XA-C-97625.03,-1,2,FA13,BW,FB8,237-2,237,PM101XA-C-97625.03-2,237-22BW,,
PM101XA-C-97625.03,-1,1,FA24,BW,FB8,237-2,237,PM101XA-C-97625.03-2,237-21BW,,
PM101XA-C-97625.03,-1,2,FA11,BW,FB8,237-2,237,PM101XA-C-97625.03-2,237-22BW,,
PM101XA-C-97625.03,-1,2,FA14,BW,FB8,237-2,237,PM101XA-C-97625.03-2,237-22BW,,
PM101XA-C-97625.03,-1,1,FA28,OLET,FB8,237-2,237,PM101XA-C-97625.03-2,237-21OLET,,
PM101XA-C-97625.03,-1,1,FA25,OLET,FB8,237-2,237,PM101XA-C-97625.03-2,237-21OLET,,
PM101XA-C-97625.03,-1,1,FA22,OLET,FB8,237-2,237,PM101XA-C-97625.03-2,237-21OLET,,
PM101XA-C-97625.03,-1,1,FA29,SW,FB8,237-2,237,PM101XA-C-97625.03-2,237-21SW,,
PM101XA-C-97625.03,-1,1,FA26,SW,FB8,237-2,237,PM101XA-C-97625.03-2,237-21SW,,
PM101XA-C-97625.03,-1,1,FA23,SW,FB8,237-2,237,PM101XA-C-97625.03-2,237-21SW,,
PM101XA-C-97625.04,-1,2,FA1,BW,FB8,238-1,238,PM101XA-C-97625.04-1,238-12BW,,
PM101XA-C-97625.04,-1,1,FA21,BW,FB8,238-1,238,PM101XA-C-97625.04-1,238-11BW,,
PM101XA-C-97625.04,-1,1,FA24,BW,FB8,238-1,238,PM101XA-C-97625.04-1,238-11BW,,
PM101XA-C-97625.04,-1,2,FA2,BW,FB8,238-1,238,PM101XA-C-97625.04-1,238-12BW,,
PM101XA-C-97625.04,-1,2,FA3,BW,FB8,238-1,238,PM101XA-C-97625.04-1,238-12BW,,
PM101XA-C-97625.04,-1,2,FA4,BW,FB8,238-1,238,PM101XA-C-97625.04-1,238-12BW,,
PM101XA-C-97625.04,-1,2,FA7,BW,FB8,238-1,238,PM101XA-C-97625.04-1,238-12BW,,
PM101XA-C-97625.04,-1,2,FA6,BW,FB8,238-1,238,PM101XA-C-97625.04-1,238-12BW,,
PM101XA-C-97625.04,-1,2,FA5,BW,FB8,238-1,238,PM101XA-C-97625.04-1,238-12BW,,
PM101XA-C-97625.04,-1,2,FA8,BW,FB8,238-1,238,PM101XA-C-97625.04-1,238-12BW,,
PM101XA-C-97625.04,-1,1,FA22,OLET,FB8,238-1,238,PM101XA-C-97625.04-1,238-11OLET,,
PM101XA-C-97625.04,-1,1,FA19,OLET,FB8,238-1,238,PM101XA-C-97625.04-1,238-11OLET,,
PM101XA-C-97625.04,-1,1,FA23,SW,FB8,238-1,238,PM101XA-C-97625.04-1,238-11SW,,
PM101XA-C-97625.04,-1,1,FA20,SW,FB8,238-1,238,PM101XA-C-97625.04-1,238-11SW,,
PM101XA-C-97625.04,-1,2,FA15,BW,FB8,238-2,238,PM101XA-C-97625.04-2,238-22BW,,
PM101XA-C-97625.04,-1,2,FA18,BW,FB8,238-2,238,PM101XA-C-97625.04-2,238-22BW,,
PM101XA-C-97625.04,-1,2,FA17,BW,FB8,238-2,238,PM101XA-C-97625.04-2,238-22BW,,
PM101XA-C-97625.04,-1,2,FA16,BW,FB8,238-2,238,PM101XA-C-97625.04-2,238-22BW,,
PM101XA-C-97625.04,-1,2,FA11,BW,FB8,238-2,238,PM101XA-C-97625.04-2,238-22BW,,
PM101XA-C-97625.04,-1,2,FA14,BW,FB8,238-2,238,PM101XA-C-97625.04-2,238-22BW,,
PM101XA-C-97625.04,-1,2,FA12,BW,FB8,238-2,238,PM101XA-C-97625.04-2,238-22BW,,
PM101XA-C-97625.04,-1,2,FA10,BW,FB8,238-2,238,PM101XA-C-97625.04-2,238-22BW,,
PM101XA-C-97625.04,-1,2,FA9,BW,FB8,238-2,238,PM101XA-C-97625.04-2,238-22BW,,
PM101XA-C-97625.04,-1,2,FA13,BW,FB8,238-2,238,PM101XA-C-97625.04-2,238-22BW,,
PM101XA-CS-97779.01,-1,2,FA5,BW,AF1,239-1,239,PM101XA-CS-97779.01-1,239-12BW,,
PM101XA-CS-97779.01,-1,2,FA4,BW,AF1,239-1,239,PM101XA-CS-97779.01-1,239-12BW,,
PM101XA-CS-97779.01,-1,2,FA3,BW,AF1,239-1,239,PM101XA-CS-97779.01-1,239-12BW,,
PM101XA-CS-97779.01,-1,2,FA2,BW,AF1,239-1,239,PM101XA-CS-97779.01-1,239-12BW,,
PM101XA-CS-97779.01,-1,2,FA1,BW,AF1,239-1,239,PM101XA-CS-97779.01-1,239-12BW,,
PM101XA-CS-97779.01,-1,2,FA8,BW,AF1,239-1,239,PM101XA-CS-97779.01-1,239-12BW,,
PM101XA-CS-97779.01,-1,2,FA7,BW,AF1,239-1,239,PM101XA-CS-97779.01-1,239-12BW,,
PM101XA-CS-97779.01,-1,2,FA9,BW,AF1,239-1,239,PM101XA-CS-97779.01-1,239-12BW,,
PM101XA-CS-97779.01,-1,2,FA6,BW,AF1,239-1,239,PM101XA-CS-97779.01-1,239-12BW,,
PM101XA-CS-97779.01,-1,1,FA10,OLET,AF1,239-1,239,PM101XA-CS-97779.01-1,239-11OLET,,
PM101XA-CS-97779.01,-1,1,FA11,SW,AF1,239-1,239,PM101XA-CS-97779.01-1,239-11SW,,
PM101XA-CS-97779.01,-1,1,FA12,SW,AF1,239-1,239,PM101XA-CS-97779.01-1,239-11SW,,
PM101XA-CS-97779.01,-1,1,FA13,SW,AF1,239-2,239,PM101XA-CS-97779.01-2,239-21SW,,
PM101XA-CS-97779.02,-1,2,FA5,BW,AF1,240-1,240,PM101XA-CS-97779.02-1,240-12BW,,
PM101XA-CS-97779.02,-1,2,FA4,BW,AF1,240-1,240,PM101XA-CS-97779.02-1,240-12BW,,
PM101XA-CS-97779.02,-1,2,FA3,BW,AF1,240-1,240,PM101XA-CS-97779.02-1,240-12BW,,
PM101XA-CS-97779.02,-1,2,FA2,BW,AF1,240-1,240,PM101XA-CS-97779.02-1,240-12BW,,
PM101XA-CS-97779.02,-1,2,FA1,BW,AF1,240-1,240,PM101XA-CS-97779.02-1,240-12BW,,
PM101XA-CS-97779.02,-1,2,FA9,BW,AF1,240-2,240,PM101XA-CS-97779.02-2,240-22BW,,
PM101XA-CS-97779.02,-1,2,FA6,BW,AF1,240-2,240,PM101XA-CS-97779.02-2,240-22BW,,
PM101XA-CS-97779.02,-1,2,FA8,BW,AF1,240-2,240,PM101XA-CS-97779.02-2,240-22BW,,
PM101XA-CS-97779.02,-1,2,FA10,BW,AF1,240-2,240,PM101XA-CS-97779.02-2,240-22BW,,
PM101XA-CS-97779.02,-1,2,FA7,BW,AF1,240-2,240,PM101XA-CS-97779.02-2,240-22BW,,
PM101XA-CS-97782.01,-1,2,FA9,BW,AJ2,241-1,241,PM101XA-CS-97782.01-1,241-12BW,,
PM101XA-CS-97782.01,-1,2,FA8,BW,AJ2,241-1,241,PM101XA-CS-97782.01-1,241-12BW,,
PM101XA-CS-97782.01,-1,2,FA7,BW,AJ2,241-1,241,PM101XA-CS-97782.01-1,241-12BW,,
PM101XA-CS-97782.01,-1,2,FA6,BW,AJ2,241-1,241,PM101XA-CS-97782.01-1,241-12BW,,
PM101XA-CS-97782.01,-1,2,FA5,BW,AJ2,241-1,241,PM101XA-CS-97782.01-1,241-12BW,,
PM101XA-CS-97782.01,-1,2,FA10,BW,AJ2,241-1,241,PM101XA-CS-97782.01-1,241-12BW,,
PM101XA-CS-97782.01,-1,2,FA3,BW,AJ2,241-1,241,PM101XA-CS-97782.01-1,241-12BW,,
PM101XA-CS-97782.01,-1,2,FA2,BW,AJ2,241-1,241,PM101XA-CS-97782.01-1,241-12BW,,
PM101XA-CS-97782.01,-1,2,FA4,BW,AJ2,241-1,241,PM101XA-CS-97782.01-1,241-12BW,,
PM101XA-CS-97782.01,-1,2,FA12,BW,AJ2,241-2,241,PM101XA-CS-97782.01-2,241-22BW,,
PM101XA-CS-97782.01,-1,2,FA13,BW,AJ2,241-2,241,PM101XA-CS-97782.01-2,241-22BW,,
PM101XA-CS-97782.01,-1,2,FA11,BW,AJ2,241-2,241,PM101XA-CS-97782.01-2,241-22BW,,
PM101XA-CS-98376.01,-1,2,FA5,BW,AJ2,242-1,242,PM101XA-CS-98376.01-1,242-12BW,,
PM101XA-CS-98376.01,-1,2,FA1,BW,AJ2,242-1,242,PM101XA-CS-98376.01-1,242-12BW,,
PM101XA-CS-98376.01,-1,2,FA2,BW,AJ2,242-1,242,PM101XA-CS-98376.01-1,242-12BW,,
PM101XA-CS-98376.01,-1,2,FA4,BW,AJ2,242-1,242,PM101XA-CS-98376.01-1,242-12BW,,
PM101XA-CS-98376.01,-1,2,FA6,BW,AJ2,242-1,242,PM101XA-CS-98376.01-1,242-12BW,,
PM101XA-CS-98376.01,-1,2,FA7,BW,AJ2,242-1,242,PM101XA-CS-98376.01-1,242-12BW,,
PM101XA-CS-98376.01,-1,2,FA8,BW,AJ2,242-1,242,PM101XA-CS-98376.01-1,242-12BW,,
PM101XA-CS-98376.01,-1,2,FA9,BW,AJ2,242-1,242,PM101XA-CS-98376.01-1,242-12BW,,
PM101XA-CS-98376.01,-1,2,FA3,BW,AJ2,242-1,242,PM101XA-CS-98376.01-1,242-12BW,,
PM101XA-CS-98376.01,-1,2,FA10,BW,AJ2,242-2,242,PM101XA-CS-98376.01-2,242-22BW,,
PM101XA-CS-98376.01,-1,2,FA11,BW,AJ2,242-2,242,PM101XA-CS-98376.01-2,242-22BW,,
PM101XA-CS-98379.01,-1,2-Jan,FA23,BW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-143832BW,,
PM101XA-CS-98379.01,-1,4,FA1,BW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-14BW,,
PM101XA-CS-98379.01,-1,2,FA2,BW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-12BW,,
PM101XA-CS-98379.01,-1,2,FA3,BW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-12BW,,
PM101XA-CS-98379.01,-1,2,FA4,BW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-12BW,,
PM101XA-CS-98379.01,-1,1,FA5,BW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11BW,,
PM101XA-CS-98379.01,-1,1,FA19,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA10,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA6,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA7,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA16,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,2-Jan,FA25,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-143832SW,,
PM101XA-CS-98379.01,-1,1,FA18,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA15,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA8,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA9,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA11,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA21,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA22,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA12,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA13,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,2-Jan,FA24,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-143832SW,,
PM101XA-CS-98379.01,-1,1,FA14,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA17,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.01,-1,1,FA20,SW,AJ2,243-1,243,PM101XA-CS-98379.01-1,243-11SW,,
PM101XA-CS-98379.02,-1,2,FA3,BW,AJ2,244-1,244,PM101XA-CS-98379.02-1,244-12BW,,
PM101XA-CS-98379.02,-1,2,FA4,BW,AJ2,244-1,244,PM101XA-CS-98379.02-1,244-12BW,,
PM101XA-CS-98379.02,-1,2,FA2,BW,AJ2,244-1,244,PM101XA-CS-98379.02-1,244-12BW,,
PM101XA-CS-98379.02,-1,1,FA5,OLET,AJ2,244-1,244,PM101XA-CS-98379.02-1,244-11OLET,,
PM101XA-CS-98379.02,-1,1,FA8,SW,AJ2,244-1,244,PM101XA-CS-98379.02-1,244-11SW,,
PM101XA-CS-98379.02,-1,1,FA7,SW,AJ2,244-1,244,PM101XA-CS-98379.02-1,244-11SW,,
PM101XA-CS-98379.02,-1,1,FA6,SW,AJ2,244-1,244,PM101XA-CS-98379.02-1,244-11SW,,
PM101XA-CS-98379.02,-1,1,FA1,SW,AJ2,244-1,244,PM101XA-CS-98379.02-1,244-11SW,,
PM101XA-CS-98387.01,-1,2,FA3,BW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-12BW,,
PM101XA-CS-98387.01,-1,4,FA1,BW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-14BW,,
PM101XA-CS-98387.01,-1,2,FA2,BW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-12BW,,
PM101XA-CS-98387.01,-1,2,FA4,BW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-12BW,,
PM101XA-CS-98387.01,-1,2-Jan,FA25,BW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-143832BW,,
PM101XA-CS-98387.01,-1,1,FA10,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA5,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA7,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA16,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA17,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA18,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA19,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA20,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA21,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA9,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA11,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA22,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA23,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA24,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA12,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA13,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,2-Jan,FA26,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-143832SW,,
PM101XA-CS-98387.01,-1,2-Jan,FA27,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-143832SW,,
PM101XA-CS-98387.01,-1,1,FA14,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA15,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA8,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.01,-1,1,FA6,SW,AJ2,245-1,245,PM101XA-CS-98387.01-1,245-11SW,,
PM101XA-CS-98387.02,-1,2,FA4,BW,AJ2,246-1,246,PM101XA-CS-98387.02-1,246-12BW,,
PM101XA-CS-98387.02,-1,2,FA3,BW,AJ2,246-1,246,PM101XA-CS-98387.02-1,246-12BW,,
PM101XA-CS-98387.02,-1,1,FA5,OLET,AJ2,246-1,246,PM101XA-CS-98387.02-1,246-11OLET,,
PM101XA-CS-98387.02,-1,1,FA6,SW,AJ2,246-1,246,PM101XA-CS-98387.02-1,246-11SW,,
PM101XA-CS-98387.02,-1,1,FA7,SW,AJ2,246-1,246,PM101XA-CS-98387.02-1,246-11SW,,
PM101XA-CS-98387.02,-1,2,FA10,SW,AJ2,246-1,246,PM101XA-CS-98387.02-1,246-12SW,,
PM101XA-CS-98387.02,-1,2,FA2,SW,AJ2,246-1,246,PM101XA-CS-98387.02-1,246-12SW,,
PM101XA-CS-98387.02,-1,1,FA1,SW,AJ2,246-1,246,PM101XA-CS-98387.02-1,246-11SW,,
PM101XA-CS-98387.02,-1,1,FA9,SW,AJ2,246-1,246,PM101XA-CS-98387.02-1,246-11SW,,
PM101XA-CS-98387.02,-1,1,FA8,SW,AJ2,246-1,246,PM101XA-CS-98387.02-1,246-11SW,,
PM101XA-CS-98413.01,-1,2,FA2,BW,AF1,247-1,247,PM101XA-CS-98413.01-1,247-12BW,,
PM101XA-CS-98413.01,-1,2,FA4,BW,AF1,247-1,247,PM101XA-CS-98413.01-1,247-12BW,,
PM101XA-CS-98413.01,-1,2,FA1,BW,AF1,247-1,247,PM101XA-CS-98413.01-1,247-12BW,,
PM101XA-CS-98413.01,-1,2,FA3,BW,AF1,247-1,247,PM101XA-CS-98413.01-1,247-12BW,,
PM101XA-CS-98413.01,-1,2,FA6,BW,AF1,247-1,247,PM101XA-CS-98413.01-1,247-12BW,,
PM101XA-CS-98413.01,-1,2,FA7,BW,AF1,247-1,247,PM101XA-CS-98413.01-1,247-12BW,,
PM101XA-CS-98413.01,-1,2,FA5,BW,AF1,247-1,247,PM101XA-CS-98413.01-1,247-12BW,,
PM101XA-CS-98413.01,-1,1,FA9,OLET,AF1,247-1,247,PM101XA-CS-98413.01-1,247-11OLET,,
PM101XA-CS-98413.01,-1,1,FA11,SW,AF1,247-1,247,PM101XA-CS-98413.01-1,247-11SW,,
PM101XA-CS-98413.01,-1,1,FA10,SW,AF1,247-1,247,PM101XA-CS-98413.01-1,247-11SW,,
PM101XA-JW-97740.01,-1,6,FA3,BW,AJ2,248-2,248,PM101XA-JW-97740.01-2,248-26BW,,
PM101XA-JW-97740.01,-1,6,FA1,BW,AJ2,248-2,248,PM101XA-JW-97740.01-2,248-26BW,,
PM101XA-JW-97740.01,-1,6,FA2,BW,AJ2,248-2,248,PM101XA-JW-97740.01-2,248-26BW,,
PM101XA-JW-97740.01,-1,1,FA16,OLET,AJ2,248-2,248,PM101XA-JW-97740.01-2,248-21OLET,,
PM101XA-JW-97740.01,-1,1,FA17,SW,AJ2,248-2,248,PM101XA-JW-97740.01-2,248-21SW,,
PM101XA-JW-97740.01,-1,1,FA18,SW,AJ2,248-2,248,PM101XA-JW-97740.01-2,248-21SW,,
PM101XA-JW-97740.01,-1,1,FA19,SW,AJ2,248-2,248,PM101XA-JW-97740.01-2,248-21SW,,
PM101XA-JW-97740.01,-1,6,FA5,BW,AJ2,248-3,248,PM101XA-JW-97740.01-3,248-36BW,,
PM101XA-JW-97740.01,-1,6,FA4,BW,AJ2,248-3,248,PM101XA-JW-97740.01-3,248-36BW,,
PM101XA-JW-97740.01,-1,6,FA6,BW,AJ2,248-3,248,PM101XA-JW-97740.01-3,248-36BW,,
PM101XA-JW-97740.01,-1,6,FA10,BW,AJ2,248-4,248,PM101XA-JW-97740.01-4,248-46BW,,
PM101XA-JW-97740.01,-1,1 1/2,FA21,BW,AJ2,248-4,248,PM101XA-JW-97740.01-4,248-41.5BW,,
PM101XA-JW-97740.01,-1,6,FA9,BW,AJ2,248-4,248,PM101XA-JW-97740.01-4,248-46BW,,
PM101XA-JW-97740.01,-1,6,FA11,BW,AJ2,248-4,248,PM101XA-JW-97740.01-4,248-46BW,,
PM101XA-JW-97740.01,-1,6,FA12,BW,AJ2,248-4,248,PM101XA-JW-97740.01-4,248-46BW,,
PM101XA-JW-97740.01,-1,6,FA13,BW,AJ2,248-4,248,PM101XA-JW-97740.01-4,248-46BW,,
PM101XA-JW-97740.01,-1,6,FA14,BW,AJ2,248-4,248,PM101XA-JW-97740.01-4,248-46BW,,
PM101XA-JW-97740.01,-1,6,FA8,BW,AJ2,248-4,248,PM101XA-JW-97740.01-4,248-46BW,,
PM101XA-JW-97740.01,-1,6,FA15,BW,AJ2,248-4,248,PM101XA-JW-97740.01-4,248-46BW,,
PM101XA-JW-97740.01,-1,6,FA7,BW,AJ2,248-4,248,PM101XA-JW-97740.01-4,248-46BW,,
PM101XA-JW-97740.01,-1,1 1/2,FA20,OLET,AJ2,248-4,248,PM101XA-JW-97740.01-4,248-41.5OLET,,
PM101XA-JW-97745.02,-1,4,FA20,BW,AJ2,250-1,250,PM101XA-JW-97745.02-1,250-14BW,,
PM101XA-JW-97745.02,-1,4,FA18,BW,AJ2,250-1,250,PM101XA-JW-97745.02-1,250-14BW,,
PM101XA-JW-97745.02,-1,4,FA17,BW,AJ2,250-1,250,PM101XA-JW-97745.02-1,250-14BW,,
PM101XA-JW-97745.02,-1,4,FA21,BW,AJ2,250-1,250,PM101XA-JW-97745.02-1,250-14BW,,
PM101XA-JW-97745.02,-1,6,FA1,BW,AJ2,250-1,250,PM101XA-JW-97745.02-1,250-16BW,,
PM101XA-JW-97745.02,-1,6,FA6,BW,AJ2,250-1,250,PM101XA-JW-97745.02-1,250-16BW,,
PM101XA-JW-97745.02,-1,6,FA5,BW,AJ2,250-1,250,PM101XA-JW-97745.02-1,250-16BW,,
