BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH,, PRIORITY, SPEC, CWP,SCHEDULE,CLASS,l
PIPING/7052/J04/236-1,8,POSSESTZZZIAIZ~2X1,2X1,"- SOCKOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFDT 2X1""",1,ea,1,FITTINGS,PM101XA-C-97625.02-1,,-,FB8,1,None,,
PIPING/7052/J04/236-1,9,PPAACBBZCGIAIZ~1,1,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 1""",0.4,ft,1,PIPE,PM101XA-C-97625.02-1,,-,FB8,1,80S,,
PIPING/7052/J04/236-1,10,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",23.6,ft,1,PIPE,PM101XA-C-97625.02-1,,-,FB8,1,40S,,
PIPING/7052/J04/236-1,11,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM101XA-C-97625.02-1,,-,FB8,1,40S,,
PIPING/7052/J04/236-2,1,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM101XA-C-97625.02-2,,-,FB8,1,40S,,
PIPING/7052/J04/236-2,2,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.02-2,,-,FB8,1,40S,,
PIPING/7052/J04/236-2,3,PWLOAEACEAIEBZ~2,2,"- ELL 45-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1AC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.02-2,,-,FB8,1,40S,,
PIPING/7052/J04/236-2,4,PWLOAEACEAIEBZ~2,2,"- ELL 45-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1AC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.02-2,,-,FB8,1,40S,,
PIPING/7052/J04/236-2,5,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.02-2,,-,FB8,1,40S,,
PIPING/7052/J04/236-2,6,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.02-2,,-,FB8,1,40S,,
PIPING/7052/J04/236-2,7,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",17.7,ft,1,PIPE,PM101XA-C-97625.02-2,,-,FB8,1,40S,,
PIPING/7052/J04/236-2,8,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM101XA-C-97625.02-2,,-,FB8,1,40S,,
PIPING/7052/J04/236-2,9,XWP10-A-E-120-12-0.15-D_236-2~2,2,"- XWP10-A-E-120-12-0.15-D 2""",1,ea,1,SUPPORTS,PM101XA-C-97625.02-2,,-,FB8,1,None,,
PIPING/7052/J04/237-1,1,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.03-1,,-,FB8,1,40S,,
PIPING/7052/J04/237-1,2,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",23.1,ft,1,PIPE,PM101XA-C-97625.03-1,,-,FB8,1,40S,,
PIPING/7052/J04/237-1,3,PPAACBBZCGIAIZ~1,1,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 1""",0.4,ft,1,PIPE,PM101XA-C-97625.03-1,,-,FB8,1,80S,,
PIPING/7052/J04/237-1,4,POSSESTZZZIAIZ~2X1,2X1,"- SOCKOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFDT 2X1""",1,ea,1,FITTINGS,PM101XA-C-97625.03-1,,-,FB8,1,None,,
PIPING/7052/J04/237-1,5,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.03-1,,-,FB8,1,40S,,
PIPING/7052/J04/237-1,6,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.03-1,,-,FB8,1,40S,,
PIPING/7052/J04/237-1,7,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM101XA-C-97625.03-1,,-,FB8,1,40S,,
PIPING/7052/J04/237-1,8,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM101XA-C-97625.03-1,,-,FB8,1,40S,,
PIPING/7052/J04/237-1,9,PFACADAACGIAIZ~1,1,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1""",1,ea,1,FLANGES,PM101XA-C-97625.03-1,,-,FB8,1,80S,,
PIPING/7052/J04/237-1,10,XWP10-A-E-120-12-0.15-U_237-1~2,2,"- XWP10-A-E-120-12-0.15-U 2""",1,ea,1,SUPPORTS,PM101XA-C-97625.03-1,,-,FB8,1,None,,
PIPING/7052/J04/237-1,11,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.03-1,,-,FB8,1,40S,,
PIPING/7052/J04/237-2,2,POSSESTZZZIAIZ~2X1,2X1,"- SOCKOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFDT 2X1""",1,ea,1,FITTINGS,PM101XA-C-97625.03-2,,-,FB8,1,None,,
PIPING/7052/J04/237-2,5,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",12.9,ft,1,PIPE,PM101XA-C-97625.03-2,,-,FB8,1,40S,,
PIPING/7052/J04/237-2,6,PFACADAACGIAIZ~1,1,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1""",1,ea,1,FLANGES,PM101XA-C-97625.03-2,,-,FB8,1,80S,,
PIPING/7052/J04/237-2,7,PPAACBBZCGIAIZ~1,1,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 1""",0.7,ft,1,PIPE,PM101XA-C-97625.03-2,,-,FB8,1,80S,,
PIPING/7052/J04/237-2,8,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.03-2,,-,FB8,1,40S,,
PIPING/7052/J04/237-2,9,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM101XA-C-97625.03-2,,-,FB8,1,40S,,
PIPING/7052/J04/237-2,13,XWP10-A-E-120-12-0.15-U_237-2~2,2,"- XWP10-A-E-120-12-0.15-U 2""",1,ea,1,SUPPORTS,PM101XA-C-97625.03-2,,-,FB8,1,None,,
PIPING/7052/J04/237-3,1,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.03-3,,-,FB8,1,40S,,
PIPING/7052/J04/237-3,2,POSSESTZZZIAIZ~2X1,2X1,"- SOCKOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFDT 2X1""",1,ea,1,FITTINGS,PM101XA-C-97625.03-3,,-,FB8,1,None,,
PIPING/7052/J04/237-3,3,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.03-3,,-,FB8,1,40S,,
PIPING/7052/J04/237-3,4,POSSESTZZZIAIZ~2X1,2X1,"- SOCKOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFDT 2X1""",1,ea,1,FITTINGS,PM101XA-C-97625.03-3,,-,FB8,1,None,,
PIPING/7052/J04/237-3,5,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",9.4,ft,1,PIPE,PM101XA-C-97625.03-3,,-,FB8,1,40S,,
PIPING/7052/J04/237-3,7,PPAACBBZCGIAIZ~1,1,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 1""",0.4,ft,1,PIPE,PM101XA-C-97625.03-3,,-,FB8,1,80S,,
PIPING/7052/J04/237-3,9,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM101XA-C-97625.03-3,,-,FB8,1,40S,,
PIPING/7052/J04/237-3,10,PFACADAACGIAIZ~1,1,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1""",1,ea,1,FLANGES,PM101XA-C-97625.03-3,,-,FB8,1,80S,,
PIPING/7052/J04/237-3,11,PFACADAACGIAIZ~1,1,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1""",1,ea,1,FLANGES,PM101XA-C-97625.03-3,,-,FB8,1,80S,,
PIPING/7052/J04/238-1,1,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.04-1,,-,FB8,1,40S,,
PIPING/7052/J04/238-1,2,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM101XA-C-97625.04-1,,-,FB8,1,40S,,
PIPING/7052/J04/238-1,3,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.04-1,,-,FB8,1,40S,,
PIPING/7052/J04/238-1,4,PFACADAACGIAIZ~1,1,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1""",1,ea,1,FLANGES,PM101XA-C-97625.04-1,,-,FB8,1,80S,,
PIPING/7052/J04/238-1,5,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.04-1,,-,FB8,1,40S,,
PIPING/7052/J04/238-1,6,POSSESTZZZIAIZ~2X1,2X1,"- SOCKOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFDT 2X1""",1,ea,1,FITTINGS,PM101XA-C-97625.04-1,,-,FB8,1,None,,
PIPING/7052/J04/238-1,7,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",23.6,ft,1,PIPE,PM101XA-C-97625.04-1,,-,FB8,1,40S,,
PIPING/7052/J04/238-1,8,PPAACBBZCGIAIZ~1,1,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 1""",0.4,ft,1,PIPE,PM101XA-C-97625.04-1,,-,FB8,1,80S,,
PIPING/7052/J04/238-1,9,POSSESTZZZIAIZ~2X1,2X1,"- SOCKOLET; MSS SP-97; CL 3000; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L36SFDT 2X1""",1,ea,1,FITTINGS,PM101XA-C-97625.04-1,,-,FB8,1,None,,
PIPING/7052/J04/238-1,10,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM101XA-C-97625.04-1,,-,FB8,1,40S,,
PIPING/7052/J04/238-1,11,PFACADAACGIAIZ~1,1,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1""",1,ea,1,FLANGES,PM101XA-C-97625.04-1,,-,FB8,1,80S,,
PIPING/7052/J04/238-2,1,XWP10-A-E-120-12-0.15-U_238-2~2,2,"- XWP10-A-E-120-12-0.15-U 2""",1,ea,1,SUPPORTS,PM101XA-C-97625.04-2,,-,FB8,1,None,,
PIPING/7052/J04/238-2,2,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.04-2,,-,FB8,1,40S,,
PIPING/7052/J04/238-2,3,PPAACBAZCEIAIZ~2,2,"- PIPE; SMLS; ASME B36.19M; BE END; SCH 40S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13EF2 2""",17.7,ft,1,PIPE,PM101XA-C-97625.04-2,,-,FB8,1,40S,,
PIPING/7052/J04/238-2,4,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.04-2,,-,FB8,1,40S,,
PIPING/7052/J04/238-2,5,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.04-2,,-,FB8,1,40S,,
PIPING/7052/J04/238-2,6,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.04-2,,-,FB8,1,40S,,
PIPING/7052/J04/238-2,7,PWLCAEACEAIEBZ~2,2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 40S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50EF1BC 2""",1,ea,1,FITTINGS,PM101XA-C-97625.04-2,,-,FB8,1,40S,,
PIPING/7052/J04/238-2,8,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM101XA-C-97625.04-2,,-,FB8,1,40S,,
PIPING/7052/J04/238-2,9,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM101XA-C-97625.04-2,,-,FB8,1,40S,,
PIPING/7052/J04/3-1,1,PWTAAEACGAIEBZ~1X1,1X1,"- TEE; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L51GF1 1X1""",1,ea,1,FITTINGS,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,2,PFACADAACGIAIZ~3/4,4-Mar,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 3/4""",1,ea,1,FLANGES,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,3,PFACADAACGIAIZ~3/4,4-Mar,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 3/4""",1,ea,1,FLANGES,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,4,PWTAAEACGAIEBZ~1X1,1X1,"- TEE; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L51GF1 1X1""",1,ea,1,FITTINGS,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,5,PPAACBBZCGIAIZ~1,1,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 1""",8.8,ft,1,PIPE,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,6,PWTAAEACGAIEBZ~1X1,1X1,"- TEE; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L51GF1 1X1""",1,ea,1,FITTINGS,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,7,PWTAAEACGAIEBZ~1X1,1X1,"- TEE; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L51GF1 1X1""",1,ea,1,FITTINGS,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,8,PWRCAEACGAIEBZ~1X3/4,1X3/4,"- RED CONC; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L55GF1DA 1X3/4""",1,ea,1,FITTINGS,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,9,PWRCAEACGAIEBZ~1X3/4,1X3/4,"- RED CONC; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L55GF1DA 1X3/4""",1,ea,1,FITTINGS,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,10,PFACADAACGIAIZ~1,1,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1""",1,ea,1,FLANGES,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,11,PFACADAACGIAIZ~1,1,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1""",1,ea,1,FLANGES,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,12,PFACADAACGIAIZ~1,1,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1""",1,ea,1,FLANGES,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,13,PFACADAACGIAIZ~1,1,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1""",1,ea,1,FLANGES,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,14,PFACADAACGIAIZ~1,1,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1""",1,ea,1,FLANGES,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/3-1,15,PWTAAEACGAIEBZ~1X1,1X1,"- TEE; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L51GF1 1X1""",1,ea,1,FITTINGS,PK101XA-C-1515.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/308-1,1,PPAACBBZCGIAIZ~1 1/2,1 1/2,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 1 1/2""",7.4,ft,1,PIPE,PM102XA-C-97608.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/308-1,2,PPAACBBZCGIAIZ~3/4,4-Mar,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 3/4""",5.4,ft,1,PIPE,PM102XA-C-97608.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/308-1,3,PWTBAEACECIEBZ~2X1 1/2,2X1 1/2,"- TEE RED; ASME B16.9; BE; SCH 40S X SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L51GF1D 2X1 1/2""",1,ea,1,FITTINGS,PM102XA-C-97608.01-1,,-,FB8,1,40SX80S,,
PIPING/7052/J04/308-1,4,PWRCAEACECIEBZ~2X3/4,2X3/4,"- RED CONC; ASME B16.9; BE; SCH 40S X SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) 2X3/4""",1,ea,1,FITTINGS,PM102XA-C-97608.01-1,,-,FB8,1,40SX80S,,
PIPING/7052/J04/308-1,5,PWLCAEACGAIEBZ~3/4,4-Mar,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50GF1BC 3/4""",1,ea,1,FITTINGS,PM102XA-C-97608.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/308-1,6,PWLCAEACGAIEBZ~3/4,4-Mar,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50GF1BC 3/4""",1,ea,1,FITTINGS,PM102XA-C-97608.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/308-1,7,PFACADAACEIAIZ~2,2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 40S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DE 2""",1,ea,1,FLANGES,PM102XA-C-97608.01-1,,-,FB8,1,40S,,
PIPING/7052/J04/308-1,8,PFACADAACGIAIZ~1 1/2,1 1/2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1 1/2""",1,ea,1,FLANGES,PM102XA-C-97608.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/308-1,9,PFACADAACGIAIZ~3/4,4-Mar,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 3/4""",1,ea,1,FLANGES,PM102XA-C-97608.01-1,,-,FB8,1,80S,,
PIPING/7052/J04/308-2,1,PPAACBBZCGIAIZ~3/4,4-Mar,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 3/4""",3.1,ft,1,PIPE,PM102XA-C-97608.01-2,,-,FB8,1,80S,,
PIPING/7052/J04/308-2,2,PFACADAACGIAIZ~3/4,4-Mar,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 3/4""",1,ea,1,FLANGES,PM102XA-C-97608.01-2,,-,FB8,1,80S,,
PIPING/7052/J04/308-2,3,XWP10-A-B-90-12-0.15-S_308-2~3/4,4-Mar,"- XWP10-A-B-90-12-0.15-S 3/4""",1,ea,1,SUPPORTS,PM102XA-C-97608.01-2,,-,FB8,1,None,,
PIPING/7052/J04/309-1,1,PPAACBBZCGIAIZ~1 1/2,1 1/2,"- PIPE; SMLS; ASME B36.19M; PL END; SCH 80S; SS ASTM A312 GR TP304/TP304L (DUAL-STAMPED) - L13GF1 1 1/2""",6.8,ft,1,PIPE,PM102XA-C-97608.02-1,,-,FB8,1,80S,,
PIPING/7052/J04/309-1,2,PWLCAEACGAIEBZ~1 1/2,1 1/2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50GF1BC 1 1/2""",1,ea,1,FITTINGS,PM102XA-C-97608.02-1,,-,FB8,1,80S,,
PIPING/7052/J04/309-1,3,PWLCAEACGAIEBZ~1 1/2,1 1/2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50GF1BC 1 1/2""",1,ea,1,FITTINGS,PM102XA-C-97608.02-1,,-,FB8,1,80S,,
PIPING/7052/J04/309-1,4,PWLCAEACGAIEBZ~1 1/2,1 1/2,"- ELL 90-DEG LR; ASME B16.9; BE; SCH 80S; SS ASTM A403 GR WP304/WP304L (DUAL-STAMPED) - L50GF1BC 1 1/2""",1,ea,1,FITTINGS,PM102XA-C-97608.02-1,,-,FB8,1,80S,,
PIPING/7052/J04/309-1,5,PFACADAACGIAIZ~1 1/2,1 1/2,"- FLG WN; RF; ASME B16.5; CL 150; SCH 80S; SS ASTM A182 GR F304/F304L (DUAL-STAMPED) - L40BF3DG 1 1/2""",1,ea,1,FLANGES,PM102XA-C-97608.02-1,,-,FB8,1,80S,,
