,,,,,,Piping Line List,,,,,,,
,,,,,,: Total Drawing,,,,,,,
,,,,,,: Total Spools,,,,,,,
,,,,,Client Name: SASOL,: Hold,,,,,,,
,,,,,Job No: 6112,: Issued,,,,,,,
,,,,,Project Title:  EO-EG / A.G.,: Spools not Issued for fab.,,,,,,,
,,,,,,: Average Spools Per Drawing,,,,,,,
,,,,,,: Percent Complete,,,,,,,
0,0,,,,,,,,,,,,
In Detailing,In Checking,Priority Group,Priority #,Area,Line No.,Spool ID,Material,ISO,SPOOL,Shop,Status,HOLD,0
ISS,ISS,,1,01X,"4""-HL-020-3154-B135-40-P",MK-02001X-3154-001C,SS,87,87-C,M,11/9/2016,,
ISS,ISS,,1,01X,"16""-WP-020-3298-B135-40-N",MK-02001X-3298-001A,SS,88,88-A,M,11/15/2016,,
ISS,ISS,,1,01X,"16""-WP-020-3298-B135-40-N",MK-02001X-3298-001B,SS,88,88-B,BR,11/15/2016,,
ISS,ISS,,1,01X,"16""-WP-020-3298-B135-40-N",MK-02001X-3298-001C,SS,88,88-C,M,11/15/2016,,
ISS,ISS,,1,01X,"16""-WP-020-3298-B135-40-N",MK-02001X-3298-001D,SS,88,88-D,M,11/15/2016,,
ISS,ISS,,1,01X,"3""-WP-020-4061-B135-01-H",MK-02001X-4061-001A,SS,89,89-A,BR,11/17/2016,,
ISS,ISS,,1,01X,"3""-WP-020-4061-B135-01-H",MK-02001X-4061-001B,SS,89,89-B,M,11/17/2016,,
ISS,ISS,,1,01X,"3""-WP-020-4061-B135-01-H",MK-02001X-4061-002A,SS,90,90-A,BR,11/15/2016,,
ISS,ISS,,1,01X,"3""-WP-020-4061-B135-01-H",MK-02001X-4061-002B,SS,90,90-B,BR,11/15/2016,,
ISS,ISS,,1,01X,"3""-WP-020-4061-B135-01-H",MK-02001X-4061-003A,SS,91,91-A,BR,11/17/2016,,
ISS,ISS,,1,01X,"3""-WP-020-4061-B135-01-H",MK-02001X-4061-003B,SS,91,91-B,BR,11/17/2016,,
ISS,ISS,,1,01X,"3""-WP-020-4061-B135-01-H",MK-02001X-4061-004A,SS,92,92-A,M,11/15/2016,,
ISS,ISS,,1,01X,"3""-EO-020-4081-B135-41-F",MK-02001X-4081-001A,SS,93,93-A,BR,11/15/2016,,
ISS,ISS,,1,01X,"3""-EO-020-4081-B135-41-F",MK-02001X-4081-001B,SS,93,93-B,M,11/15/2016,,
ISS,ISS,,1,01X,"3""-EO-020-4081-B135-41-F",MK-02001X-4081-002A,SS,94,94-A,BR,11/15/2016,,
ISS,ISS,,1,01X,"3""-EO-020-4081-B135-41-F",MK-02001X-4081-002B,SS,94,94-B,BR,11/15/2016,,
ISS,ISS,,1,01X,"3""-EO-020-4081-B135-41-F",MK-02001X-4081-003A,SS,95,95-A,M,11/15/2016,,
ISS,ISS,,1,01X,"3""-EO-020-4081-B135-41-F",MK-02001X-4081-003B,SS,95,95-B,BR,11/15/2016,,
ISS,ISS,,1,01X,"16""-WX-020-4323-A021-01-N",MK-02001X-4323-001A,CS,96,96-A,PA,11/15/2016,,
ISS,ISS,,1,01X,"16""-WX-020-4323-A021-01-N",MK-02001X-4323-001B,CS,96,96-B,PA,11/15/2016,,
ISS,ISS,,1,01X,"16""-WX-020-4323-A021-01-N",MK-02001X-4323-001C,CS,96,96-C,TX,11/15/2016,,
ISS,ISS,,1,01X,"16""-WX-020-4323-A021-01-N",MK-02001X-4323-002A,CS,97,97-A,TX,11/8/2016,,
ISS,ISS,,1,01X,"16""-WX-020-4323-A021-01-N",MK-02001X-4323-002B,CS,97,97-B,TX,11/8/2016,,
ISS,ISS,,1,01X,"16""-WX-020-4323-A021-01-N",MK-02001X-4323-002C,CS,97,97-C,PA,11/8/2016,,
ISS,ISS,,1,01X,"16""-WX-020-4323-A021-01-N",MK-02001X-4323-002D,CS,97,97-D,PA,11/16/2016,,
ISS,ISS,,1,01X,"2""-EG-020-5060-A135-01-H",MK-02001X-5060-001A,SS,98,98-A,M,11/8/2016,,
ISS,ISS,,1,01X,"2""-EG-020-5060-A135-01-H",MK-02001X-5060-001B,SS,98,98-B,M,11/8/2016,,
ISS,ISS,,1,01X,"3""-CL-020-5145-B135-01-H",MK-02001X-5145-001A,SS,99,99-A,BR,11/8/2016,,
ISS,ISS,,1,01X,"3""-CL-020-5145-B135-01-H",MK-02001X-5145-001B,SS,99,99-B,BR,11/8/2016,,
ISS,ISS,,1,01X,"3""-CL-020-5145-B135-01-H",MK-02001X-5145-001C,SS,99,99-C,BR,11/8/2016,,
ISS,ISS,,1,01X,"3""-CL-020-5145-B135-01-H",MK-02001X-5145-001D,SS,99,99-D,BR,11/8/2016,,
ISS,ISS,,1,01X,"3""-CL-020-5145-B135-01-H",MK-02001X-5145-002A,SS,100,100-A,BR,11/8/2016,,
ISS,ISS,,1,01X,"3""-CL-020-5145-B135-01-H",MK-02001X-5145-002B,SS,100,100-B,BR,11/8/2016,,
ISS,ISS,,1,01X,"3""-CL-020-5145-B135-01-H",MK-02001X-5145-002C,SS,100,100-C,BR,11/8/2016,,
ISS,ISS,,1,01X,"3""-CL-020-5145-B135-01-H",MK-02001X-5145-002D,SS,100,100-D,BR,11/8/2016,,
ISS,ISS,,1,01X,"3""-CL-020-5145-B135-01-H",MK-02001X-5145-003A,SS,101,101-A,M,11/8/2016,,
ISS,ISS,,1,01X,"3""-CL-020-5145-B135-01-H",MK-02001X-5145-003B,SS,101,101-B,BR,11/8/2016,,
ISS,ISS,,1,01X,"3""-CL-020-5145-B135-01-H",MK-02001X-5145-003C,SS,101,101-C,BR,11/8/2016,,
ISS,ISS,,1,01X,"4""-DW-020-5161-B135-40-H",MK-02001X-5161-001A,SS,102,102-A,M,11/10/2016,,
ISS,ISS,,1,01X,"4""-DW-020-5161-B135-40-H",MK-02001X-5161-001B,SS,102,102-B,M,11/10/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-001A,SS,103,103-A,BR,11/9/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-001B,SS,103,103-B,BR,11/9/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-001C,SS,103,103-C,BR,11/9/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-001D,SS,103,103-D,M,11/9/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-001DR,SS,103,103-DR,M,6/13/2017,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-002A,SS,104,104-A,BR,11/9/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-002B,SS,104,104-B,BR,11/9/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-002C,SS,104,104-C,BR,11/9/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-002D,SS,104,104-D,BR,11/9/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-003A,SS,105,105-A,BR,11/9/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-003B,SS,105,105-B,BR,11/9/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-003C,SS,105,105-C,BR,11/9/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-003D,SS,105,105-D,BR,11/9/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-004A,SS,106,106-A,M,11/17/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-004B,SS,106,106-B,BR,11/17/2016,,
ISS,ISS,,1,01X,"10""-DW-020-5172-A135-01-H",MK-02001X-5172-004C,SS,106,106-C,BR,11/17/2016,,
ISS,ISS,,1,01X,"8""-EO-020-5191-A135-41-H",MK-02001X-5191-001A,SS,107,107-A,M,11/11/2016,,
ISS,ISS,,1,01X,"8""-EO-020-5191-A135-41-H",MK-02001X-5191-001B,SS,107,107-B,BR,11/11/2016,,
ISS,ISS,,1,01X,"8""-EO-020-5191-A135-41-H",MK-02001X-5191-002A,SS,108,108-A,BR,11/16/2016,,
ISS,ISS,,1,01X,"8""-EO-020-5191-A135-41-H",MK-02001X-5191-002B,SS,108,108-B,BR,11/16/2016,,
ISS,ISS,,1,01X,"8""-EO-020-5191-A135-41-H",MK-02001X-5191-002C,SS,108,108-C,M,11/16/2016,,
ISS,ISS,,1,01X,"4""-EG-020-5246-A135-01-H",MK-02001X-5246-001A,SS,109,109-A,BR,11/10/2016,,
ISS,ISS,,1,01X,"4""-EG-020-5246-A135-01-H",MK-02001X-5246-001B,SS,109,109-B,BR,11/10/2016,,
ISS,ISS,,1,01X,"4""-EG-020-5246-A135-01-H",MK-02001X-5246-001C,SS,109,109-C,BR,11/10/2016,,
ISS,ISS,,1,01X,"10""-EG-020-5303-B135-01-H",MK-02001X-5303-001A,SS,110,110-A,M,11/29/2016,,
ISS,ISS,,1,01X,"10""-EG-020-5303-B135-01-H",MK-02001X-5303-001B,SS,110,110-B,M,11/29/2016,,
ISS,ISS,,1,01X,"6""-EG-020-5303-B135-01-H",MK-02001X-5303-002A,SS,111,111-A,M,11/16/2016,,
ISS,ISS,,1,01X,"6""-EG-020-5303-B135-01-H",MK-02001X-5303-002B,SS,111,111-B,M,11/16/2016,,
ISS,ISS,,1,01X,"6""-EG-020-5303-B135-01-H",MK-02001X-5303-002C,SS,111,111-C,M,11/16/2016,,
ISS,ISS,,1,01X,"4""-CL-020-5320-B021-06-H",MK-02001X-5320-001A,CS,112,112-A,PA,11/11/2016,,
ISS,ISS,,1,01X,"4""-CL-020-5320-B021-06-H",MK-02001X-5320-001B,CS,112,112-B,PA,11/11/2016,,
ISS,ISS,,1,01X,"4""-CL-020-5320-B021-06-H",MK-02001X-5320-002A,CS,113,113-A,PA,11/29/2016,,
ISS,ISS,,1,01X,"4""-CL-020-5320-B021-06-H",MK-02001X-5320-002B,CS,113,113-B,PA,11/29/2016,,
ISS,ISS,,1,01X,"4""-CL-020-5320-B021-06-H",MK-02001X-5320-003A,CS,114,114-A,TX,11/11/2016,,
ISS,ISS,,1,01X,"4""-CL-020-5320-B021-06-H",MK-02001X-5320-003B,CS,114,114-B,PA,11/11/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-001A,SS,115,115-A,BR,11/9/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-001B,SS,115,115-B,BR,11/9/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-001C,SS,115,115-C,BR,11/9/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-001D,SS,115,115-D,BR,11/9/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-001E,SS,115,115-E,BR,11/9/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-001F,SS,115,115-F,M,11/9/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-002A,SS,116,116-A,BR,11/9/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-002B,SS,116,116-B,BR,11/9/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-002C,SS,116,116-C,BR,11/9/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-002D,SS,116,116-D,BR,11/9/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-002E,SS,116,116-E,BR,11/9/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-002F,SS,116,116-F,BR,11/9/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-003A,SS,117,117-A,M,11/11/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-003B,SS,117,117-B,BR,11/11/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-003C,SS,117,117-C,BR,11/11/2016,,
ISS,ISS,,1,01X,"8""-DW-020-5480-A135-01-H",MK-02001X-5480-003D,SS,117,117-D,BR,11/11/2016,,
ISS,ISS,,1,01X,"6""-EG-020-6096-A021-01-H",MK-02001X-6096-001A,CS,118,118-A,PA,11/17/2016,,
ISS,ISS,,1,01X,"6""-EG-020-6096-A021-01-H",MK-02001X-6096-001B,CS,118,118-B,PA,11/29/2016,,
ISS,ISS,,1,01X,"6""-EG-020-6096-A021-01-H",MK-02001X-6096-001C,CS,118,118-C,PA,11/17/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7032-A135-42-H",MK-02001X-7032-001A,SS,119,119-A,BR,11/11/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7032-A135-42-H",MK-02001X-7032-001B,SS,119,119-B,M,11/11/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7052-A135-01-H",MK-02001X-7052-001A,SS,120,120-A,M,11/11/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7067-A135-01-H",MK-02001X-7067-001A,SS,121,121-A,BR,11/11/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7067-A135-01-H",MK-02001X-7067-001B,SS,121,121-B,M,11/11/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7067-A135-01-H",MK-02001X-7067-002A,SS,122,122-A,M,11/11/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7067-A135-01-H",MK-02001X-7067-002B,SS,122,122-B,BR,11/11/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7127-A021-01-N",MK-02001X-7127-001A,CS,123,123-A,PA,11/11/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7127-A021-01-N",MK-02001X-7127-001B,CS,123,123-B,PA,11/11/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7127-A021-01-N",MK-02001X-7127-002A,CS,124,124-A,PA,11/11/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7127-A021-01-N",MK-02001X-7127-002B,CS,124,124-B,PA,11/11/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7127-A021-01-N",MK-02001X-7127-003A,CS,125,125-A,TX,11/11/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7127-A021-01-N",MK-02001X-7127-003B,CS,125,125-B,PA,11/11/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7127-A021-01-N",MK-02001X-7127-004A,CS,126,126-A,PA,11/11/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7127-A021-01-N",MK-02001X-7127-004B,CS,126,126-B,PA,11/11/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7200-A135-42-H",MK-02001X-7200-001A,SS,127,127-A,M,11/17/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7200-A135-42-H",MK-02001X-7200-001B,SS,127,127-B,M,11/17/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7224-A135-01-N",MK-02001X-7224-001A,SS,128,128-A,BR,11/17/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7224-A135-01-N",MK-02001X-7224-001B,SS,128,128-B,M,11/17/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7224-A135-01-N",MK-02001X-7224-002A,SS,129,129-A,BR,11/17/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7224-A135-01-N",MK-02001X-7224-002B,SS,129,129-B,BR,11/17/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7224-A135-01-N",MK-02001X-7224-003A,SS,130,130-A,BR,11/17/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7224-A135-01-N",MK-02001X-7224-003B,SS,130,130-B,BR,11/17/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7224-A135-01-N",MK-02001X-7224-004A,SS,131,131-A,M,11/16/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7224-A135-01-N",MK-02001X-7224-004B,SS,131,131-B,BR,11/16/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7230-A021-01-N",MK-02001X-7230-001A,CS,132,132-A,PA,11/29/2016,,
ISS,ISS,,1,01X,"4""-EG-020-7230-A021-01-N",MK-02001X-7230-001B,CS,132,132-B,PA,1/12/2017,,
ISS,ISS,,1,01X,"8""-EG-020-7241-A021-01-N",MK-02001X-7241-001A,CS,133,133-A,PA,11/16/2016,,
ISS,ISS,,1,01X,"8""-EG-020-7241-A021-01-N",MK-02001X-7241-001B,CS,133,133-B,PA,11/16/2016,,
ISS,ISS,,1,01X,"8""-EG-020-7241-A021-01-N",MK-02001X-7241-001C,CS,133,133-C,PA,11/16/2016,,
ISS,ISS,,1,01X,"8""-EG-020-7241-A021-01-N",MK-02001X-7241-001D,CS,133,133-D,PA,11/16/2016,,
ISS,ISS,,1,01X,"8""-EG-020-7241-A021-01-N",MK-02001X-7241-002A,CS,134,134-A,PA,11/29/2016,,
ISS,ISS,,1,01X,"8""-EG-020-7241-A021-01-N",MK-02001X-7241-002B,CS,134,134-B,PA,11/16/2016,,
ISS,ISS,,1,01X,"8""-EG-020-7241-A021-01-N",MK-02001X-7241-002C,CS,134,134-C,PA,11/16/2016,,
ISS,ISS,,1,01X,"8""-EG-020-7241-A021-01-N",MK-02001X-7241-002D,CS,134,134-D,PA,11/16/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7242-A021-01-N",MK-02001X-7242-001A,CS,135,135-A,PA,11/16/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7242-A021-01-N",MK-02001X-7242-001B,CS,135,135-B,PA,11/16/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7242-A021-01-N",MK-02001X-7242-002A,CS,136,136-A,PA,11/8/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7242-A021-01-N",MK-02001X-7242-002B,CS,136,136-B,PA,11/8/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7242-A021-01-N",MK-02001X-7242-002C,CS,136,136-C,PA,11/8/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7242-A021-01-N",MK-02001X-7242-003A,CS,137,137-A,PA,11/8/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7242-A021-01-N",MK-02001X-7242-003B,CS,137,137-B,PA,11/8/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7313-B135-01-H",MK-02001X-7313-001A,SS,138,138-A,BR,11/8/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7313-B135-01-H",MK-02001X-7313-001B,SS,138,138-B,M,11/8/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7313-B135-01-H",MK-02001X-7313-002A,SS,139,139-A,BR,11/17/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7313-B135-01-H",MK-02001X-7313-002B,SS,139,139-B,BR,11/17/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7313-B135-01-H",MK-02001X-7313-002C,SS,139,139-C,BR,11/17/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7313-B135-01-H",MK-02001X-7313-003A,SS,140,140-A,M,11/29/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7313-B135-01-H",MK-02001X-7313-003B,SS,140,140-B,BR,11/29/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7313-B135-01-H",MK-02001X-7313-003C,SS,140,140-C,BR,11/16/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7835-B135-01-H",MK-02001X-7835-001A,SS,141,141-A,M,11/17/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7835-B135-01-H",MK-02001X-7835-001B,SS,141,141-B,BR,11/17/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7835-B135-01-H",MK-02001X-7835-002A,SS,142,142-A,BR,11/17/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7835-B135-01-H",MK-02001X-7835-002B,SS,142,142-B,BR,11/17/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7835-B135-01-H",MK-02001X-7835-003A,SS,143,143-A,BR,11/17/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7835-B135-01-H",MK-02001X-7835-003B,SS,143,143-B,BR,11/17/2016,,
ISS,ISS,,1,01X,"3""-EG-020-7835-B135-01-H",MK-02001X-7835-003C,SS,143,143-C,M,11/17/2016,,
ISS,ISS,,1,01X,"8""-WC-020-8832-A022-50-N",MK-02001X-8832-001A,CS,144,144-A,TX,11/17/2016,,
ISS,ISS,,1,01X,"8""-WC-020-8832-A022-50-N",MK-02001X-8832-001B,CS,144,144-B,PA,11/17/2016,,
ISS,ISS,,1,01X,"8""-WC-020-8832-A022-50-N",MK-02001X-8832-002A,CS,145,145-A,PA,11/17/2016,,
ISS,ISS,,1,01X,"8""-WC-020-8832-A022-50-N",MK-02001X-8832-002B,CS,145,145-B,PA,11/17/2016,,
ISS,ISS,,1,01X,"8""-WC-020-8832-A022-50-N",MK-02001X-8832-002C,CS,145,145-C,PA,11/17/2016,,
ISS,ISS,,1,01X,"8""-WC-020-8832-A022-50-N",MK-02001X-8832-002D,CS,145,145-D,PA,11/17/2016,,
ISS,ISS,,1,01X,"8""-WC-020-8832-A022-50-N",MK-02001X-8832-003A,CS,146,146-A,TX,11/8/2016,,
ISS,ISS,,1,01X,"8""-WC-020-8832-A022-50-N",MK-02001X-8832-003B,CS,146,146-B,TX,11/8/2016,,
ISS,ISS,,1,01X,"8""-WC-020-8832-A022-50-N",MK-02001X-8832-003C,CS,146,146-C,PA,11/8/2016,,
ISS,ISS,,1,01X,"20""-WX-020-1047-B135-40-H",MK-02001X-1047-001A,SS,147,147-A,M,2/7/2017,,
ISS,ISS,,1,01X,"20""-WX-020-1047-B135-40-H",MK-02001X-1047-001B,SS,147,147-B,M,2/7/2017,,
ISS,ISS,,1,01X,"20""-WX-020-1047-B135-40-H",MK-02001X-1047-002A,SS,148,148-A,M,2/7/2017,,
ISS,ISS,,1,01X,"20""-WX-020-1047-B135-40-H",MK-02001X-1047-002B,SS,148,148-B,M,2/7/2017,,
ISS,ISS,,1,01X,"20""-WX-020-1047-B135-40-H",MK-02001X-1047-003A,SS,149,149-A,M,2/9/2017,,
ISS,ISS,,1,01X,"20""-WX-020-1047-B135-40-H",MK-02001X-1047-003B,SS,149,149-B,M,2/9/2017,,
ISS,ISS,,1,01X,"20""-WX-020-1047-B135-40-H",MK-02001X-1047-003C,SS,149,149-C,M,2/13/2017,,
ISS,ISS,,1,01X,"10""-HL-020-2013-A135-01-N",MK-02001X-2013-001A,SS,150,150-A,M,12/7/2016,,
ISS,ISS,,1,01X,"10""-HL-020-2013-A135-01-N",MK-02001X-2013-001B,SS,150,150-B,M,12/7/2016,,
ISS,ISS,,1,01X,"10""-HL-020-2013-A135-01-N",MK-02001X-2013-002A,SS,151,151-A,M,12/7/2016,,
ISS,ISS,,1,01X,"10""-HL-020-2013-A135-01-N",MK-02001X-2013-002B,SS,151,151-B,M,12/7/2016,,
ISS,ISS,,1,01X,"4""-WX-020-2074-B135-40-H",MK-02001X-2074-001A,SS,152,152-A,M,11/9/2016,,
ISS,ISS,,1,01X,"4""-WX-020-2074-B135-40-H",MK-02001X-2074-001B,SS,152,152-B,BR,11/9/2016,,
ISS,ISS,,1,01X,"10""-HL-020-2168-A135-01-P",MK-02001X-2168-001A,SS,153,153-A,M,11/8/2016,,
ISS,ISS,,1,01X,"10""-HL-020-2171-A135-01-P",MK-02001X-2171-001A,SS,154,154-A,M,11/8/2016,,
ISS,ISS,,1,01X,"8""-WX-020-2172-A135-01-P",MK-02001X-2172-001A,SS,155,155-A,M,11/8/2016,,
ISS,ISS,,1,01X,"8""-WX-020-2175-A135-01-P",MK-02001X-2175-001A,SS,156,156-A,M,11/8/2016,,
ISS,ISS,,1,01X,"10""-HL-020-2176-A135-01-P",MK-02001X-2176-001A,SS,157,157-A,M,11/8/2016,,
ISS,ISS,,1,01X,"8""-WX-020-2181-A135-01-P",MK-02001X-2181-001A,SS,158,158-A,M,11/8/2016,,
ISS,ISS,,1,01X,"8""-WX-020-2183-A135-01-P",MK-02001X-2183-001A,SS,159,159-A,M,11/8/2016,,
ISS,ISS,,1,01X,"4""-WP-020-3014-B135-40-H",MK-02001X-3014-001A,SS,160,160-A,BR,11/9/2016,,
ISS,ISS,,1,01X,"4""-WP-020-3014-B135-40-H",MK-02001X-3014-001B,SS,160,160-B,BR,11/9/2016,,
ISS,ISS,,1,01X,"4""-WP-020-3014-B135-40-H",MK-02001X-3014-001C,SS,160,160-C ,M,11/9/2016,,
ISS,ISS,,1,01X,"4""-WP-020-3014-B135-40-H",MK-02001X-3014-002A,SS,161,161-A,BR,11/9/2016,,
ISS,ISS,,1,01X,"4""-WP-020-3014-B135-40-H",MK-02001X-3014-002B,SS,161,161-B,BR,11/9/2016,,
ISS,ISS,,1,01X,"4""-WP-020-3014-B135-40-H",MK-02001X-3014-002C,SS,161,161-C,BR,11/9/2016,,
ISS,ISS,,1,01X,"4""-WP-020-3014-B135-40-H",MK-02001X-3014-003A,SS,162,162-A,M,11/9/2016,,
ISS,ISS,,1,01X,"4""-WP-020-3014-B135-40-H",MK-02001X-3014-003B,SS,162,162-B,BR,11/9/2016,,
ISS,ISS,,1,01X,"4""-WP-020-3014-B135-40-H",MK-02001X-3014-003C,SS,162,162-C,BR,11/9/2016,,
ISS,ISS,,1,01X,"8""-WP-020-3052-B135-40-H",MK-02001X-3052-001A,SS,163,163-A,M,11/9/2016,,
ISS,ISS,,1,01X,"8""-WP-020-3052-B135-40-H",MK-02001X-3052-001B,SS,163,163-B,M,11/9/2016,,
ISS,ISS,,1,01X,"8""-WP-020-3052-B135-40-H",MK-02001X-3052-001C,SS,163,163-C,M,11/9/2016,,
ISS,ISS,,1,01X,"12""-HL-020-3085-A135-01-N",MK-02001X-3085-001A,SS,164,164-A,M,11/10/2016,,
ISS,ISS,,1,01X,"8""-HL-020-3085-A135-01-N",MK-02001X-3085-002A,SS,165,165-A,M,11/10/2016,,
ISS,ISS,,1,01X,"8""-HL-020-3085-A135-01-N",MK-02001X-3085-002B,SS,165,165-B,M,11/10/2016,,
ISS,ISS,,1,01X,"8""-HL-020-3085-A135-01-N",MK-02001X-3085-002C,SS,165,165-C,M,11/10/2016,,
ISS,ISS,,1,01X,"3""-WT-020-3128-A135-41-N",MK-02001X-3128-001A,SS,166,166-A,M,11/18/2016,,
ISS,ISS,,1,01X,"10""-EO-020-3136-A135-41-H",MK-02001X-3136-001A,SS,167,167-A,M,11/18/2016,,
ISS,ISS,,1,01X,"10""-EO-020-3136-A135-41-H",MK-02001X-3136-001B,SS,167,167-B,M,11/18/2016,,
ISS,ISS,,1,01X,"16""-WX-020-3219-A021-01-H",MK-02001X-3219-001A,CS,168,168-A,PA,11/18/2016,,
ISS,ISS,,1,01X,"16""-WX-020-3219-A021-01-H",MK-02001X-3219-001B,CS,168,168-B,PA,11/18/2016,,
ISS,ISS,,1,01X,"16""-WX-020-3219-A021-01-H",MK-02001X-3219-001C,CS,168,168-C,PA,11/18/2016,,
ISS,ISS,,1,01X,"16""-WX-020-3219-A021-01-H",MK-02001X-3219-002A,CS,169,169-A,TX,11/18/2016,,
ISS,ISS,,1,01X,"16""-WX-020-3219-A021-01-H",MK-02001X-3219-002B,CS,169,169-B,PA,11/18/2016,,
ISS,ISS,,1,01X,"16""-WX-020-3219-A021-01-H",MK-02001X-3219-002C,CS,169,169-C,PA,11/18/2016,,
