Client Tag,Shipped,Order Date,Delivery Date,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T21B-16#0-3-0-0.5-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-13-0-0.25-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.5-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-15-0-0.25-0-CS-M,Shipped,04/03/20,03/23/20,
T21B-16#0-3-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T24-16#0-14-0-0.25-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/16/20,
T24-6#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/16/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-6#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-8#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-8#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-8#0-7-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-8#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-8#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-8#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-8#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-8#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-8#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T21-8#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/16/20,
T24-8#0-18-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-8#0-0-0-0.13-0-M-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T504-B-8#14-25.75-25.75-0-1-CS,Shipped,04/03/20,03/23/20,
T506-B-8#48-12-0-0-0-CS,Shipped,04/03/20,03/23/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-8#0-11-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T503-B-8#12-18.25-18.25-0-1-CS,Shipped,04/03/20,03/23/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T507-B-8#30-28-0-0-1-CS,Shipped,04/03/20,03/23/20,
T24-8#0-18-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-8#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T9D-8#0-0-0-0.13-7-CS,Shipped,04/03/20,03/23/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-4#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-4#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T9A-4#0-0-0-0.13-3-CS,Shipped,04/03/20,03/23/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-4#0-9-0-0.13-0-M-CS,Shipped,04/03/20,03/23/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-4#0-7-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-4#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-4#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-4#0-9-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-4#0-13-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-4#0-5-0-0.13-0-M-CS,Shipped,04/03/20,03/23/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T20A-4#0-0-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T24-4#0-3-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T24-10#0-11-0-0.13-0-CS-M,Shipped,04/03/20,04/09/20,
T24-10#0-12-0-0-0-CS-M,Shipped,04/03/20,04/09/20,
T21-10#0-0-0-0-0-M-CS,Shipped,04/03/20,04/09/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T26A-1#0-3-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0.5-0-CS-M,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T20A-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T20A-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.25-0-M-CS,Shipped,04/03/20,03/06/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-1#0-4-0-0.25-0-CS-M,Shipped,04/03/20,04/09/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,04/09/20,
T21-1#0-0-0-0.25-0-M-CS,Shipped,04/03/20,04/09/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T27-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T26A-1#0-3-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T26A-1#0-3-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T27-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T126-1#25.25-12.88-18-22-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T500-B-1#15.19-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T500-B-1#15.19-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T500-W-1#12-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T500-W-1#12-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T27-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T126-1#21.25-12.81-13-18-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T26A-1#0-3-0-0-0-M-CS,Shipped,04/03/20,03/23/20,
T27-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T500-B-1#9.44-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T500-B-1#9.5-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,04/09/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T20A-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T500-W-1#18-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T137-C-1#0-30.03-0-0-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-1#0-4-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T27-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T26A-1#0-3-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/16/20,
T24-1#0-4-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T126-1#21.25-20.25-12-18-0-CS,Shipped,04/03/20,03/23/20,
T20A-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T500-B-1#10.69-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T137-C-1#0-31.03-0-0-0-CS,Shipped,04/03/20,03/23/20,
T126-1#19.25-18.75-12-16-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T500-B-1#13.69-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T500-B-1#13.69-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T137-C-1#0-26-0-0-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T500-B-1#10-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T502-B-1#10-26.25-0-0-0-CS,Shipped,04/03/20,03/23/20,
T500-B-1#13.75-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0.13-0-CS-M,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/16/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T126-1#20.25-25-12-17-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T500-B-1#10.75-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T500-B-1#7.25-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T137-C-1#0-22-0-0-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T126-1#18.25-25.25-10-15-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T24-1#0-4-0-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T500-B-1#12-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T137-C-1#0-6.97-0-0-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T137-C-1#0-7.34-0-0-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T126-1#22.25-14.13-12-19-0-CS,Shipped,04/03/20,03/23/20,
T500-B-1#8.38-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T126-1#25.75-22.5-16.5-22.5-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T20A-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T126-1#24.25-30.25-15-21-0-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T500-B-1#16-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T500-B-1#16-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T137-C-1#0-7-0-0-0-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T137-C-1#0-7.34-0-0-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T137-W-1#0-8.03-0-0-0-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0.13-0-CS,Shipped,04/03/20,03/23/20,
T500-W-1#12.69-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T27-1#0-4-0-0-0-M-CS,Shipped,04/03/20,03/23/20,
T26A-1#0-3-0-0-0-M-CS,Shipped,04/03/20,03/23/20,
T137-C-1#0-21-0-0-0-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T26A-1#0-3-0-0-0-M-CS,Shipped,04/03/20,03/23/20,
T27-1#0-4-0-0-0-M-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T137-W-1#0-8.34-0-0-0-CS,Shipped,04/03/20,03/23/20,
T20-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0.38-0-M-CS,Shipped,04/03/20,03/06/20,
T500-B-1#19-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T500-B-1#19-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T24-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T500-B-1#13.75-0-0-6-1-CS,Shipped,04/03/20,03/23/20,
T26A-1#0-3-0-0-0-M-CS,Shipped,04/03/20,03/23/20,
T27-1#0-4-0-0-0-CS-M,Shipped,04/03/20,03/23/20,
T21-1#0-0-0-0-0-M-CS,Shipped,04/03/20,03/06/20,
T21-1#0-0-0-0.13-0-CS,Shipped,04/03/20,03/06/20,
T137-C-1#0-25.03-0-0-0-CS,Shipped,04/03/20,03/23/20,
