ISO,SPOOL,In Detailing,In Checking,SHOP,Status,Individual Priority,Priority Group,Priority Date,Area,Material,Pipe Spec.,Painting Spec.,Top Coat,Pipeline Reference,Spool ID,Line No.,PMI,HOLD,PCI / Client,RFI No. / Email ,Release Date,Remarks,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Flg,Not Issued,Weld Out,Remaining To WO,Remaining MH,STS,T6951,Man Hours,WORKABLE 6/25/20,WORKABLE 6/23/20,WORKABLE 6/16/20,WORKABLE 6/9/20,WORKABLE 6/8/20,WORKABLE 6/2/20,WORKABLE 5/27/20,WORKABLE 5/26/20,WORKABLE 5/19/20,WORKABLE 5/18/20,WORKABLE 5/13/20,WORKABLE 5/11/20,WORKABLE 4/30/20,WORKABLE 4/28/20,WORKABLE 4/22/20,WORKABLE 4/20/20,WORKABLE 4/17/20,WORKABLE 4/13/20,WORKABLE 4/6/20,Spools Missing Valves 3-30-20,WORKABLE 3/30/20,WORKABLE 3/26/20,WORKABLE 3/24/20,WORKABLE 3/23/20,WORKABLE 3/20/20,WORKABLE 3/18/20,WORKABLE 3/16/20,WORKABLE 3/9/20,WORKABLE 3/01/20,WORKABLE 2/24/20,WORKABLE 2/10/20,Line No.,Size,
17,17-A,ISS,ISS,PA,6/24/2020,3,1,6/15/2020,20B,CS,G3A-3,4a,ALUMINUM,20B-P-6313303-02,6951-17-A,"20""-P-6313303-G3A-3-IH-R4",,,,,,,6,12/5/2019,0,154,3/24/2020,1,,,,,1,,1,44.04,#N/A,44.04,#N/A,#N/A,17-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,SB,#NAME?
17,17-B,ISS,ISS,PA,5/14/2020,3,1,6/15/2020,20B,CS,G3A-3,4a,ALUMINUM,20B-P-6313303-02,6951-17-B,"20""-P-6313303-G3A-3-IH-R4",,,,,,,6,12/5/2019,0,154,3/24/2020,1,,,,,,,1,23.744,#N/A,23.744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,SB,#NAME?
18,18-A,ISS,ISS,PA,5/14/2020,3,1,6/15/2020,20B,CS,G3A-3,4a,ALUMINUM,20B-P-6313304-02,6951-18-A,"12""-P-6313304-G3A-3-IH-R4",,,,,,,6,12/5/2019,0,,,,,,,,,,1,34.96,#N/A,34.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,SB,#NAME?
19,19-A,ISS,ISS,PA,3/17/2020,3,1,6/15/2020,20B,CS,G3A-3,4a,ALUMINUM,20B-P-6313304-03,6951-19-A,"12""-P-6313304-G3A-3-IH-R4",,,,,,,6,12/5/2019,0,,,,,,,,,3/22/2020,,,15.648,15.648,16.064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19-A,19-A,#N/A,#N/A,#N/A,12,SB,#NAME?
19,19-B,ISS,ISS,TX,5/14/2020,3,1,6/15/2020,20B,CS,G3A-3,4a,ALUMINUM,20B-P-6313304-03,6951-19-B,"12""-P-6313304-G3A-3-IH-R4",,,,,,,6,12/5/2019,0,,,,,,,,,,1,4.448,#N/A,4.448,4.704,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,SB,#NAME?
20,20-A,ISS,ISS,PA,5/19/2020,3,1,6/15/2020,20B,CS,G3A-3,4a,ALUMINUM,20B-P-6313304-05,6951-20-A,"1""-P-6313304-G3A-3-IH-R4",,,,,,,6,12/5/2019,0,,,,,,,,,,1,10.608,#N/A,10.608,10.608,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20-A,20-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,SB,#NAME?
20,20-B,ISS,ISS,PA,5/19/2020,3,1,6/15/2020,20B,CS,G3A-3,4a,ALUMINUM,20B-P-6313304-05,6951-20-B,"1""-P-6313304-G3A-3-IH-R4",,,,,,,6,12/5/2019,0,,,,,,,,,,1,10.608,#N/A,10.608,10.608,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20-B,20-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,SB,#NAME?
21,21-A,ISS,ISS,PA,5/19/2020,3,1,6/15/2020,20B,CS,G3A-3,4a,ALUMINUM,20B-P-6313305-01,6951-21-A,"16""-P-6313305-G3A-3-IH-R4",,,,,,,6,12/5/2019,0,,,,,,,,,,1,7.952,#N/A,7.952,7.952,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16,SB,#NAME?
22,22-A,ISS,ISS,PA,3/17/2020,3,1,6/15/2020,20B,CS,G3A-3,4a,ALUMINUM,20B-P-6313305-03,6951-22-A,"12""-P-6313305-G3A-3-IH-R4",,,,,,,6,12/5/2019,0,,,,,,,,,3/22/2020,,,15.648,15.648,16.064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22-A,22-A,#N/A,#N/A,#N/A,12,SB,#NAME?
22,22-B,ISS,ISS,TX,5/14/2020,3,1,6/15/2020,20B,CS,G3A-3,4a,ALUMINUM,20B-P-6313305-03,6951-22-B,"12""-P-6313305-G3A-3-IH-R4",,,,,,,6,12/5/2019,0,,,,,,,,,,1,4.448,#N/A,4.448,4.704,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,SB,#NAME?
23,23-A,ISS,ISS,PA,5/19/2020,3,1,6/15/2020,20B,CS,G3A-3,4a,ALUMINUM,20B-P-6313305-04,6951-23-A,"1""-P-6313305-G3A-3-IH-R4",,,,,,,6,12/5/2019,0,,,,,,,,,,1,10.608,#N/A,10.608,10.608,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23-A,23-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,SB,#NAME?
23,23-B,ISS,ISS,PA,5/20/2020,3,1,6/15/2020,20B,CS,G3A-3,4a,ALUMINUM,20B-P-6313305-04,6951-23-B,"1""-P-6313305-G3A-3-IH-R4",,,,,,,6,12/5/2019,0,,,,,,,,,,1,10.608,#N/A,10.608,10.608,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,SB,#NAME?
24,24-A,ISS,ISS,PA,5/19/2020,3,1,6/15/2020,20B,CS,G3A-3,4a,ALUMINUM,20B-P-6313305-06,6951-24-A,"12""-P-6313305-G3A-3-IH-R4",,,,,,,6,12/5/2019,0,,,,,,,,,,1,34.96,#N/A,34.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,SB,#NAME?
25,25-A,ISS,ISS,PA,5/20/2020,14,2,6/17/2020,13A,CS,G3A-3,4,BEIGE 88023,13A-CD-6119808-01,6951-25-A,"2""-CD-6119808-G3A-3-PP-R4",,,,,,,7,12/5/2019,0,,,,,,,,,,1,30.096,#N/A,30.096,22.416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,25-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
26,26-A,ISS,ISS,PA,5/20/2020,14,2,6/17/2020,13A,CS,G3A-3,4,BEIGE 88023,13A-CD-6119811-01,6951-26-A,"2""-CD-6119811-G3A-3-PP-R4",,,,,,,7,12/5/2019,0,,,,,,,,,,1,26.672,#N/A,26.672,21.216,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
27,27-A,ISS,ISS,TX,3/17/2020,14,2,6/17/2020,13A,CS,G1U-4-TP1,1,BEIGE 88023,13A-CWR-6118193-01,6951-27-A,"0.75""-CWR-6118193-G1U-4-TP1-N-R4",,,,,,,7,12/5/2019,0,,,,,,,,,3/25/2020,,,6.624,6.624,8.832,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27-A,27-A,#N/A,#N/A,#N/A,0.75,SB,#NAME?
28,28-A,ISS,ISS,PA,5/20/2020,14,2,6/17/2020,13A,CS,G1U-4-TP1,1,BEIGE 88023,13A-CWS-6118186-01,6951-28-A,"0.75""-CWS-6118186-G1U-4-TP1-N-R4",,,,,,,7,12/5/2019,0,,,,,,,,,,1,3.312,#N/A,3.312,4.416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.75,SB,#NAME?
29,29-A,ISS,ISS,PA,5/20/2020,14,2,6/17/2020,13A,CS,G1U-4-TP1,1,BEIGE 88023,13A-CWS-6118187-01,6951-29-A,"0.75""-CWS-6118187-G1U-4-TP1-N-R4",,,,,,,7,12/5/2019,0,,,,,,,,,,1,3.312,#N/A,3.312,4.416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.75,SB,#NAME?
30,30-A,ISS,ISS,PA,5/20/2020,14,2,6/17/2020,13A,CS,G1U-4-TP1,1,BEIGE 88023,13A-CWS-6118188-01,6951-30-A,"0.75""-CWS-6118188-G1U-4-TP1-N-R4",,,,,,,7,12/5/2019,0,,,,,,,,,,1,1.104,#N/A,1.104,2.208,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.75,SB,#NAME?
31,31-A,,UP,,,14,2,6/17/2020,13A,CS,G1A-15,1,BEIGE 88023,13A-OW-6118195-01,6951-31-A,"2""-OW-6118195-G1A-15-N-R4",,,,,,,7,12/5/2019,0,,,,,,,,1,,1,20.42,#N/A,20.42,21.792,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
32,32-A,,UP,,,14,2,6/17/2020,13A,CS,G1A-15,1,BEIGE 88023,13A-OW-6118196-01,6951-32-A,"2""-OW-6118196-G1A-15-N-R4",,,,,,,7,12/5/2019,0,,,,,,,,1,,1,20.42,#N/A,20.42,21.792,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
33,33-A,ISS,ISS,PA,6/10/2020,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-P-6118102-01,6951-33-A,"12""-P-6118102-G3A-3-IH-R4",,,,,,,7,12/5/2019,0,58,1/24/2020,1,,,,,1,,1,18.208,#N/A,18.208,22.208,#N/A,#N/A,#N/A,33-A,33-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,SB,#NAME?
33,33-B,ISS,ISS,PA,6/10/2020,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-P-6118102-01,6951-33-B,"12""-P-6118102-G3A-3-IH-R4",,,,,,,7,12/5/2019,0,58,1/24/2020,1,,,,,1,,1,35.344,#N/A,35.344,28.544,#N/A,#N/A,#N/A,33-B,33-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,SB,#NAME?
34,34-A,ISS,ISS,PA,6/10/2020,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-P-6118104-01,6951-34-A,"12""-P-6118104-G3A-3-IH-R4",,,,,,,7,12/5/2019,0,,,,,,,,1,,1,23.808,#N/A,23.808,18.464,#N/A,#N/A,#N/A,34-A,34-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,SB,#NAME?
34,34-B,ISS,ISS,TX,3/17/2020,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-P-6118104-01,6951-34-B,"12""-P-6118104-G3A-3-IH-R4",,,,,,,7,12/5/2019,0,,,,,,,,,3/27/2020,,,5.216,5.216,5.216,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34-B,34-B,#N/A,#N/A,#N/A,12,SB,#NAME?
34,34-C,ISS,ISS,TX,3/17/2020,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-P-6118104-01,6951-34-C,"12""-P-6118104-G3A-3-IH-R4",,,,,,,7,12/5/2019,0,,,,,,,,,3/21/2020,,,4.8,4.8,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34-C,34-C,#N/A,#N/A,#N/A,12,SB,#NAME?
35,35-A,ISS,ISS,PA,6/10/2020,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-P-6118104-02,6951-35-A,"12""-P-6118104-G3A-3-IH-R4",,,,,,,7,12/5/2019,0,58,1/24/2020,1,,,,,1,,1,18.208,#N/A,18.208,22.208,#N/A,#N/A,#N/A,35-A,35-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,SB,#NAME?
35,35-B,ISS,ISS,PA,6/10/2020,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-P-6118104-02,6951-35-B,"12""-P-6118104-G3A-3-IH-R4",,,,,,,7,12/5/2019,0,58,1/24/2020,1,,,,,1,,1,35.344,#N/A,35.344,28.544,#N/A,#N/A,#N/A,35-B,35-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,SB,#NAME?
36,36-A,ISS,ISS,PA,5/20/2020,14,2,6/17/2020,13A,CS,G1A-3,6,BEIGE 88023,13A-P-6118110-01,6951-36-A,"16""-P-6118110-G1A-3-IH-R4",,,,,,,7,12/5/2019,0,,,,,,,,,,1,36.864,#N/A,36.864,36.864,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16,SB,#NAME?
37,37-A,ISS,ISS,TX,3/17/2020,14,2,6/17/2020,13A,CS,G6A-1,4,ALUMINUM,13A-P-6119109-01,6951-37-A,"2""-P-6119109-G6A-1-N-R4",,,,,,,7,12/5/2019,0,,,,,,,,,3/24/2020,,,3.424,3.424,2.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37-A,37-A,#N/A,#N/A,#N/A,2,SB,#NAME?
37,37-B,ISS,ISS,PA,5/20/2020,14,2,6/17/2020,13A,CS,G6A-1,4,ALUMINUM,13A-P-6119109-01,6951-37-B,"2""-P-6119109-G6A-1-N-R4",,,,,,,7,12/5/2019,0,,,,,,,,,,1,15.904,#N/A,15.904,11.808,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
37,37-C,ISS,ISS,PA,5/20/2020,14,2,6/17/2020,13A,CS,G6A-1,4,ALUMINUM,13A-P-6119109-01,6951-37-C,"2""-P-6119109-G6A-1-N-R4",,,,,,,7,12/5/2019,0,,,,,,,,,,1,2.576,#N/A,2.576,2.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
38,38-A,ISS,ISS,TX,3/17/2020,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-TRIM-6118114-01,6951-38-A,"2""-TRIM-6118114-G3A-3-IH-R3",,,,,,,7,12/5/2019,0,,,,,,,,,3/21/2020,,,2.4,2.4,3.504,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38-A,38-A,#N/A,#N/A,#N/A,2,SB,#NAME?
39,39-A,ISS,ISS,TX,3/17/2020,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-TRIM-6118114-02,6951-39-A,"2""-TRIM-6118114-G3A-3-IH-R3",,,,,,,7,12/5/2019,0,,,,,,,,,3/22/2020,,,2.4,2.4,3.504,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39-A,39-A,#N/A,#N/A,#N/A,2,SB,#NAME?
40,40-A,ISS,ISS,TX,3/17/2020,14,2,6/17/2020,13A,CS,G3A-3,6,BEIGE 88023,13A-TRIM-6118114-03,6951-40-A,"2""-TRIM-6118114-G3A-3-IH-R3",,,,,,,7,12/5/2019,0,,,,,,,,,3/22/2020,,,2.4,2.4,4.704,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40-A,40-A,#N/A,#N/A,#N/A,2,SB,#NAME?
41,41-A,ISS,ISS,PA,5/20/2020,14,2,6/17/2020,13A,CS,G3A-3,6a,ALUMINUM,13A-TRIM-6119830-01,6951-41-A,"2""-TRIM-6119830-G3A-3-IH-R4",,,,,,,7,12/5/2019,0,,,,,,,,,,1,15.904,#N/A,15.904,11.808,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
42,42-A,ISS,ISS,PA,5/20/2020,14,2,6/17/2020,13A,CS,G3A-3,6a,ALUMINUM,13A-TRIM-6119830-02,6951-42-A,"2""-TRIM-6119830-G3A-3-IH-R4",,,,,,,7,12/5/2019,0,,,,,,,,,,1,15.904,#N/A,15.904,11.808,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
43,43-A,ISS,ISS,PA,5/20/2020,14,2,6/17/2020,13A,CS,G3A-3,4,BEIGE 88023,13A-CD-6118107-01,6951-43-A,"2""-CD-6118107-G3A-3-PP-R4",,,,,,,11,12/5/2019,0,,,,,,,,,,1,19.328,#N/A,19.328,14.208,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
44,44-A,ISS,ISS,PA,5/20/2020,14,2,6/17/2020,13A,CS,G3A-3,4,BEIGE 88023,13A-CD-6118107-02,6951-44-A,"2""-CD-6118107-G3A-3-PP-R4",,,,,,,11,12/5/2019,0,,,,,,,,,,1,23.248,#N/A,23.248,17.616,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
45,45-A,ISS,ISS,TX,3/17/2020,14,2,6/17/2020,13A,CS,G3A-3,4,BEIGE 88023,13A-CD-6118107-03,6951-45-A,"2""-CD-6118107-G3A-3-PP-R4",,,,,,,11,12/5/2019,0,,,,,,,,,3/23/2020,,,9.6,9.6,9.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45-A,45-A,#N/A,#N/A,#N/A,2,SB,#NAME?
45,45-B,ISS,ISS,TX,3/17/2020,14,2,6/17/2020,13A,CS,G3A-3,4,BEIGE 88023,13A-CD-6118107-03,6951-45-B,"2""-CD-6118107-G3A-3-PP-R4",,,,,,,11,12/5/2019,0,,,,,,,,,3/23/2020,,,2.4,2.4,2.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45-B,45-B,#N/A,#N/A,#N/A,2,SB,#NAME?
46,46-A,ISS,ISS,PA,5/20/2020,14,2,6/17/2020,13A,CS,G3A-3,4,BEIGE 88023,13A-CD-6118112-01,6951-46-A,"2""-CD-6118112-G3A-3-PP-R4",,,,,,,11,12/5/2019,0,,,,,,,,,,1,13.696,#N/A,13.696,14.208,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,SB,#NAME?
