BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH, PRIORITY, SPEC, CWP
PIPING/6951/110/750-A,2,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-750-A,10,G6K-1,13C
PIPING/6951/110/750-A,3,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-750-A,10,G6K-1,13C
PIPING/6951/110/750-A,4,CE8B2ZA~1,1,"- SW Flg,ASME B16.5,ASTM A182 Gr.F304/304L,RF/SW End,600 Lbs, 1""",1,ea,110,FLANGES,6951-750-A,10,G6K-1,13C
PIPING/6951/110/750-B,1,C1SK9EB~1,1,"- 1 IN x S-80S Seamless, Pipes, B36.19/B36.10, A312 Gr.TP304/304L, PE,",25.5,ft,110,PIPE,6951-750-B,10,G6K-1,13C
PIPING/6951/110/750-B,2,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-750-B,10,G6K-1,13C
PIPING/6951/110/750-B,3,GENERIC~1,1,"- CPLG 1""",1,ea,110,FITTINGS,6951-750-B,10,G6K-1,13C
PIPING/6951/110/750-C,1,C1SK9EB~1,1,"- 1 IN x S-80S Seamless, Pipes, B36.19/B36.10, A312 Gr.TP304/304L, PE,",6.7,ft,110,PIPE,6951-750-C,10,G6K-1,13C
PIPING/6951/110/750-C,2,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-750-C,10,G6K-1,13C
PIPING/6951/110/750-C,3,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-750-C,10,G6K-1,13C
PIPING/6951/110/750-C,4,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-750-C,10,G6K-1,13C
PIPING/6951/110/750-C,5,CE8B2ZA~1,1,"- SW Flg,ASME B16.5,ASTM A182 Gr.F304/304L,RF/SW End,600 Lbs, 1""",1,ea,110,FLANGES,6951-750-C,10,G6K-1,13C
PIPING/6951/110/751-A,1,C1SK9EB~1,1,"- 1 IN x S-80S Seamless, Pipes, B36.19/B36.10, A312 Gr.TP304/304L, PE,",6.3,ft,110,PIPE,6951-751-A,10,G6K-1,13C
PIPING/6951/110/751-A,2,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-751-A,10,G6K-1,13C
PIPING/6951/110/751-A,3,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-751-A,10,G6K-1,13C
PIPING/6951/110/751-A,4,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-751-A,10,G6K-1,13C
PIPING/6951/110/751-A,5,CE8B2ZA~1,1,"- SW Flg,ASME B16.5,ASTM A182 Gr.F304/304L,RF/SW End,600 Lbs, 1""",1,ea,110,FLANGES,6951-751-A,10,G6K-1,13C
PIPING/6951/110/751-B,1,C1SK9EB~1,1,"- 1 IN x S-80S Seamless, Pipes, B36.19/B36.10, A312 Gr.TP304/304L, PE,",24.2,ft,110,PIPE,6951-751-B,10,G6K-1,13C
PIPING/6951/110/751-B,2,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-751-B,10,G6K-1,13C
PIPING/6951/110/751-B,3,GENERIC~1,1,"- CPLG 1""",1,ea,110,FITTINGS,6951-751-B,10,G6K-1,13C
PIPING/6951/110/751-C,1,C1SK9EB~1,1,"- 1 IN x S-80S Seamless, Pipes, B36.19/B36.10, A312 Gr.TP304/304L, PE,",9.6,ft,110,PIPE,6951-751-C,10,G6K-1,13C
PIPING/6951/110/751-C,2,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-751-C,10,G6K-1,13C
PIPING/6951/110/751-C,3,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-751-C,10,G6K-1,13C
PIPING/6951/110/751-C,4,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-751-C,10,G6K-1,13C
PIPING/6951/110/751-C,5,CE8B2ZA~1,1,"- SW Flg,ASME B16.5,ASTM A182 Gr.F304/304L,RF/SW End,600 Lbs, 1""",1,ea,110,FLANGES,6951-751-C,10,G6K-1,13C
PIPING/6951/110/752-A,1,C1SK9EB~1,1,"- 1 IN x S-80S Seamless, Pipes, B36.19/B36.10, A312 Gr.TP304/304L, PE,",4,ft,110,PIPE,6951-752-A,10,G6K-1,13C
PIPING/6951/110/752-A,2,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-752-A,10,G6K-1,13C
PIPING/6951/110/752-A,3,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-752-A,10,G6K-1,13C
PIPING/6951/110/752-A,4,CE8B2ZA~1,1,"- SW Flg,ASME B16.5,ASTM A182 Gr.F304/304L,RF/SW End,600 Lbs, 1""",1,ea,110,FLANGES,6951-752-A,10,G6K-1,13C
PIPING/6951/110/752-B,1,C1SK9EB~1,1,"- 1 IN x S-80S Seamless, Pipes, B36.19/B36.10, A312 Gr.TP304/304L, PE,",25.2,ft,110,PIPE,6951-752-B,10,G6K-1,13C
PIPING/6951/110/752-B,2,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-752-B,10,G6K-1,13C
PIPING/6951/110/752-B,3,GENERIC~1,1,"- CPLG 1""",1,ea,110,FITTINGS,6951-752-B,10,G6K-1,13C
PIPING/6951/110/752-C,1,C1SK9EB~1,1,"- 1 IN x S-80S Seamless, Pipes, B36.19/B36.10, A312 Gr.TP304/304L, PE,",6.1,ft,110,PIPE,6951-752-C,10,G6K-1,13C
PIPING/6951/110/752-C,2,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-752-C,10,G6K-1,13C
PIPING/6951/110/752-C,3,CDFBW9Y3~1,1,"- 1 IN 90 Deg. Ell, B16.11, A182 Gr.F304/304L, SW, 3000 Lbs,",1,ea,110,FITTINGS,6951-752-C,10,G6K-1,13C
PIPING/6951/110/752-C,4,CE8B2ZA~1,1,"- SW Flg,ASME B16.5,ASTM A182 Gr.F304/304L,RF/SW End,600 Lbs, 1""",1,ea,110,FLANGES,6951-752-C,10,G6K-1,13C
PIPING/6951/110/753-A,1,CPP0AB0R~4,4,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-XS 4""",52,ft,110,PIPE,6951-753-A,10,G1A-15,13C
PIPING/6951/110/753-A,2,CMM932X~4,4,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-XS 4""",1,ea,110,FITTINGS,6951-753-A,10,G1A-15,13C
PIPING/6951/110/754-A,1,CNLYA5~1 1/2,1 1/2,"- 1.5 IN x S-XXS Seamless, Pipes, B36.10, A106 Gr.B, PE,",18.2,ft,110,PIPE,6951-754-A,10,G1A-15,13C
PIPING/6951/110/754-A,2,CLTF2NC2~4X1 1/2,4X1 1/2,"- Sockolet,MSS SP-97,ASTM A105,SW Ends,6000 Lbs, 4X1 1/2""",1,ea,110,FITTINGS,6951-754-A,10,G1A-15,13C
PIPING/6951/110/754-A,3,CDFF2M8B~1 1/2,1 1/2,"- 1.5 IN 90 Deg. Ell, B16.11, A105, SW, 6000 Lbs,",1,ea,110,FITTINGS,6951-754-A,10,G1A-15,13C
PIPING/6951/110/754-A,4,CDFF2M8B~1 1/2,1 1/2,"- 1.5 IN 90 Deg. Ell, B16.11, A105, SW, 6000 Lbs,",1,ea,110,FITTINGS,6951-754-A,10,G1A-15,13C
PIPING/6951/110/754-A,5,CP59L1~1 1/2,1 1/2,"- 1.5 IN x S-XXS SW Flange, B16.5, A105, 150 Lbs, RF,",1,ea,110,FLANGES,6951-754-A,10,G1A-15,13C
PIPING/6951/110/754-A,6,PS611-D-0.5-0_754-A~1 1/2,1 1/2,"- PS611-D-0.5-0 1 1/2""",1,ea,110,SUPPORTS,6951-754-A,10,G1A-15,13C
PIPING/6951/110/754-A,7,PS611-D-0.5-0_754-A~1 1/2,1 1/2,"- PS611-D-0.5-0 1 1/2""",1,ea,110,SUPPORTS,6951-754-A,10,G1A-15,13C
PIPING/6951/110/755-A,1,C135SUU~2,2,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 2""",0.6,ft,110,PIPE,6951-755-A,10,G1A-15,13C
PIPING/6951/110/755-A,2,C2ZC0SDN~2,2,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE/NPTM End,Seamless,L  4in, S-160 2""",1,ea,110,FITTINGS,6951-755-A,10,G1A-15,13C
PIPING/6951/110/755-A,3,C329SWZ5~2,2,"- Union,MSS SP-83,ASTM A105,SW Ends,6000 Lbs, 2""",1,ea,110,FITTINGS,6951-755-A,10,G1A-15,13C
PIPING/6951/110/755-B,1,C135SUU~2,2,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 2""",1.5,ft,110,PIPE,6951-755-B,10,G1A-15,13C
PIPING/6951/110/755-B,2,CKG4HH~4X2,4X2,"- Sockolet,MSS SP-97,ASTM A105,SW Ends,6000 Lbs, 4X2""",1,ea,110,FITTINGS,6951-755-B,10,G1A-15,13C
PIPING/6951/110/755-B,3,CKG3TG~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 2""",1,ea,110,FITTINGS,6951-755-B,10,G1A-15,13C
PIPING/6951/110/755-B,4,CKG3TG~2,2,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 2""",1,ea,110,FITTINGS,6951-755-B,10,G1A-15,13C
PIPING/6951/110/755-B,5,C1N6KT90~2,2,"- Gat Fem,API 602,ASTM A105,SW Ends,800 Lbs, Tag: VSA02-8WB 2""",1,ea,110,VALVES / IN-LINE ITEMS,6951-755-B,10,G1A-15,13C
PIPING/6951/110/756-A,1,CPP002GK~3/4,3/4,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 3/4""",1.5,ft,110,PIPE,6951-756-A,10,G6A-1,13C
PIPING/6951/110/756-A,2,CDFE38PD~3/4X3/4,3/4X3/4,"- Eq Te,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4X3/4""",1,ea,110,FITTINGS,6951-756-A,10,G6A-1,13C
PIPING/6951/110/756-A,3,C2JN2EG~3/4,3/4,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE,Seamless,L  4in, S-160 3/4""",1,ea,110,FITTINGS,6951-756-A,10,G6A-1,13C
PIPING/6951/110/756-A,4,CDFDKKSL~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4""",1,ea,110,FITTINGS,6951-756-A,10,G6A-1,13C
PIPING/6951/110/756-A,5,CFGKG261~3/4,3/4,"- .75 IN x S-160 SW Flange, B16.5, A105, 600 Lbs, RF,",1,ea,110,FLANGES,6951-756-A,10,G6A-1,13C
PIPING/6951/110/756-A,6,C1HZCLMS~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 3/4""",1,ea,110,VALVES / IN-LINE ITEMS,6951-756-A,10,G6A-1,13C
PIPING/6951/110/756-A,7,C1HZCLLG~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW Ends,800 Lbs, Tag: VSA01-800 3/4""",1,ea,110,VALVES / IN-LINE ITEMS,6951-756-A,10,G6A-1,13C
PIPING/6951/110/756-A,8,PS615-B_756-A~3/4,3/4,"- PS615-B 3/4""",1,ea,110,SUPPORTS,6951-756-A,10,G6A-1,13C
PIPING/6951/110/756-B,1,CPP002GK~3/4,3/4,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 3/4""",1.7,ft,110,PIPE,6951-756-B,10,G6A-1,13C
PIPING/6951/110/756-B,2,CDFE38PD~3/4X3/4,3/4X3/4,"- Eq Te,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4X3/4""",1,ea,110,FITTINGS,6951-756-B,10,G6A-1,13C
PIPING/6951/110/756-B,3,CDFDKKSL~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4""",1,ea,110,FITTINGS,6951-756-B,10,G6A-1,13C
PIPING/6951/110/756-B,4,C2JN2EG~3/4,3/4,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE,Seamless,L  4in, S-160 3/4""",1,ea,110,FITTINGS,6951-756-B,10,G6A-1,13C
PIPING/6951/110/756-B,5,CFGKG261~3/4,3/4,"- .75 IN x S-160 SW Flange, B16.5, A105, 600 Lbs, RF,",1,ea,110,FLANGES,6951-756-B,10,G6A-1,13C
PIPING/6951/110/756-B,6,C1HZCLLG~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW Ends,800 Lbs, Tag: VSA01-800 3/4""",1,ea,110,VALVES / IN-LINE ITEMS,6951-756-B,10,G6A-1,13C
PIPING/6951/110/756-B,7,C1HZCLMS~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 3/4""",1,ea,110,VALVES / IN-LINE ITEMS,6951-756-B,10,G6A-1,13C
PIPING/6951/110/756-B,8,PS615-B_756-B~3/4,3/4,"- PS615-B 3/4""",1,ea,110,SUPPORTS,6951-756-B,10,G6A-1,13C
PIPING/6951/110/757-A,1,CPP002GK~3/4,3/4,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 3/4""",1.5,ft,110,PIPE,6951-757-A,10,G6A-1,13C
PIPING/6951/110/757-A,2,CDFE38PD~3/4X3/4,3/4X3/4,"- Eq Te,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4X3/4""",1,ea,110,FITTINGS,6951-757-A,10,G6A-1,13C
PIPING/6951/110/757-A,3,C2JN2EG~3/4,3/4,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE,Seamless,L  4in, S-160 3/4""",1,ea,110,FITTINGS,6951-757-A,10,G6A-1,13C
PIPING/6951/110/757-A,4,CDFDKKSL~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4""",1,ea,110,FITTINGS,6951-757-A,10,G6A-1,13C
PIPING/6951/110/757-A,5,CFGKG261~3/4,3/4,"- .75 IN x S-160 SW Flange, B16.5, A105, 600 Lbs, RF,",1,ea,110,FLANGES,6951-757-A,10,G6A-1,13C
PIPING/6951/110/757-A,6,C1HZCLMS~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 3/4""",1,ea,110,VALVES / IN-LINE ITEMS,6951-757-A,10,G6A-1,13C
PIPING/6951/110/757-A,7,C1HZCLLG~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW Ends,800 Lbs, Tag: VSA01-800 3/4""",1,ea,110,VALVES / IN-LINE ITEMS,6951-757-A,10,G6A-1,13C
PIPING/6951/110/757-A,8,PS615-B_757-A~3/4,3/4,"- PS615-B 3/4""",1,ea,110,SUPPORTS,6951-757-A,10,G6A-1,13C
PIPING/6951/110/757-B,1,CPP002GK~3/4,3/4,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,PE,Seamless, S-160 3/4""",1.6,ft,110,PIPE,6951-757-B,10,G6A-1,13C
PIPING/6951/110/757-B,2,CDFE38PD~3/4X3/4,3/4X3/4,"- Eq Te,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4X3/4""",1,ea,110,FITTINGS,6951-757-B,10,G6A-1,13C
PIPING/6951/110/757-B,3,CDFDKKSL~3/4,3/4,"- 90deg Elb,ASME B16.11,ASTM A105,SW Ends,6000 Lbs, 3/4""",1,ea,110,FITTINGS,6951-757-B,10,G6A-1,13C
PIPING/6951/110/757-B,4,C2JN2EG~3/4,3/4,"- Nip,ASME B36.10,ASTM A106 Gr.B,PE,Seamless,L  4in, S-160 3/4""",1,ea,110,FITTINGS,6951-757-B,10,G6A-1,13C
PIPING/6951/110/757-B,5,CFGKG261~3/4,3/4,"- .75 IN x S-160 SW Flange, B16.5, A105, 600 Lbs, RF,",1,ea,110,FLANGES,6951-757-B,10,G6A-1,13C
PIPING/6951/110/757-B,6,C1HZCLLG~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW Ends,800 Lbs, Tag: VSA01-800 3/4""",1,ea,110,VALVES / IN-LINE ITEMS,6951-757-B,10,G6A-1,13C
PIPING/6951/110/757-B,7,C1HZCLMS~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA07-800 3/4""",1,ea,110,VALVES / IN-LINE ITEMS,6951-757-B,10,G6A-1,13C
PIPING/6951/110/757-B,8,PS615-B_757-B~3/4,3/4,"- PS615-B 3/4""",1,ea,110,SUPPORTS,6951-757-B,10,G6A-1,13C
PIPING/6951/110/758-A,1,CPP0AATK~12,12,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 12""",2,ft,110,PIPE,6951-758-A,7,G1A-5,14B
PIPING/6951/110/758-A,2,CGU6LXB~12X8,12X8,"- 12 IN x STD / 8 IN x STD Con. red, Welded + 100% RT, B16.9, A234 WPB, BW,",1,ea,110,FITTINGS,6951-758-A,7,G1A-5,14B
PIPING/6951/110/758-A,3,C304D4UC~12X3/4,12X3/4,"- Npol (Flat) In-line,MSS SP-97 where applicable,ASTM A105,PE,L  3.5in,-,  x S-160 12X3/4""",1,ea,110,FITTINGS,6951-758-A,7,G1A-5,14B
PIPING/6951/110/758-A,4,CGU6CGB~12,12,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 12""",1,ea,110,FITTINGS,6951-758-A,7,G1A-5,14B
PIPING/6951/110/758-A,5,CFGHMX7W~12,12,"- 12 IN x S-STD WN Flange, B16.5, A105, 150 Lbs, RF,",1,ea,110,FLANGES,6951-758-A,7,G1A-5,14B
PIPING/6951/110/758-A,6,CFGHMXN1~8,8,"- 8 IN x S-STD WN Flange, B16.5, A105, 150 Lbs, RF,",1,ea,110,FLANGES,6951-758-A,7,G1A-5,14B
PIPING/6951/110/758-A,7,C1NBJEHR~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA09-8WB 3/4""",1,ea,110,VALVES / IN-LINE ITEMS,6951-758-A,7,G1A-5,14B
PIPING/6951/110/758-B,1,CPP0AATK~12,12,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 12""",6.2,ft,110,PIPE,6951-758-B,7,G1A-5,14B
PIPING/6951/110/758-B,2,CPP00336~6,6,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 6""",0.8,ft,110,PIPE,6951-758-B,7,G1A-5,14B
PIPING/6951/110/758-B,3,CLTHAHVT~12X6,12X6,"- Weldolet,MSS SP-97,ASTM A105,BW Ends, S-STD 12X6""",1,ea,110,FITTINGS,6951-758-B,7,G1A-5,14B
PIPING/6951/110/758-B,4,C1NKRAWK~12X3/4,12X3/4,"- 12 IN x S-STD / .75 IN x S-160 Nipolet, L  3.5in, MSS SP-97 , A105, PE,",1,ea,110,FITTINGS,6951-758-B,7,G1A-5,14B
PIPING/6951/110/758-B,5,CLMTLTS~6,6,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 6""",1,ea,110,FITTINGS,6951-758-B,7,G1A-5,14B
PIPING/6951/110/758-B,6,CFGHMX7W~12,12,"- 12 IN x S-STD WN Flange, B16.5, A105, 150 Lbs, RF,",1,ea,110,FLANGES,6951-758-B,7,G1A-5,14B
PIPING/6951/110/758-B,7,CFGD8BC3~6,6,"- 6 IN x S-STD WN Flange, B16.5, A105, 150 Lbs, RF,",1,ea,110,FLANGES,6951-758-B,7,G1A-5,14B
PIPING/6951/110/758-B,8,C1NBJEHR~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA09-8WB 3/4""",1,ea,110,VALVES / IN-LINE ITEMS,6951-758-B,7,G1A-5,14B
PIPING/6951/110/758-B,9,PS608-16-30-2_758-B~12,12,"- PS608-16-30-2 12""",1,ea,110,SUPPORTS,6951-758-B,7,G1A-5,14B
PIPING/6951/110/758-B,10,PS613-12_758-B~12,12,"- PS613-12 12""",1,ea,110,SUPPORTS,6951-758-B,7,G1A-5,14B
PIPING/6951/110/759-A,1,CPP0AATK~12,12,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 12""",15.6,ft,110,PIPE,6951-759-A,7,G1A-5,14B
PIPING/6951/110/759-A,2,CGU6CGB~12,12,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 12""",1,ea,110,FITTINGS,6951-759-A,7,G1A-5,14B
PIPING/6951/110/759-A,3,CGU6C31~12,12,"- 45deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 12""",1,ea,110,FITTINGS,6951-759-A,7,G1A-5,14B
PIPING/6951/110/759-A,4,CGU6CGB~12,12,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 12""",1,ea,110,FITTINGS,6951-759-A,7,G1A-5,14B
PIPING/6951/110/759-A,5,PS111-12-4.67-18_759-A~12,12,"- PS111-12-4.67-18 12""",1,ea,110,SUPPORTS,6951-759-A,7,G1A-5,14B
PIPING/6951/110/759-A,6,PS111-12-4.32-18_759-A~12,12,"- PS111-12-4.32-18 12""",1,ea,110,SUPPORTS,6951-759-A,7,G1A-5,14B
PIPING/6951/110/759-B,1,CPP0AATK~12,12,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 12""",18.1,ft,110,PIPE,6951-759-B,7,G1A-5,14B
PIPING/6951/110/759-B,2,CGU6CGB~12,12,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 12""",1,ea,110,FITTINGS,6951-759-B,7,G1A-5,14B
PIPING/6951/110/759-B,3,PS111-12-4.55-18_759-B~12,12,"- PS111-12-4.55-18 12""",1,ea,110,SUPPORTS,6951-759-B,7,G1A-5,14B
PIPING/6951/110/759-C,1,CPP0AATK~12,12,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 12""",11.3,ft,110,PIPE,6951-759-C,7,G1A-5,14B
PIPING/6951/110/759-C,2,CGU6CGB~12,12,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 12""",1,ea,110,FITTINGS,6951-759-C,7,G1A-5,14B
PIPING/6951/110/759-D,1,CPP0AATK~12,12,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 12""",14.6,ft,110,PIPE,6951-759-D,7,G1A-5,14B
PIPING/6951/110/759-D,2,CGU6CGB~12,12,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 12""",1,ea,110,FITTINGS,6951-759-D,7,G1A-5,14B
PIPING/6951/110/759-D,3,PS111-12-4-18_759-D~12,12,"- PS111-12-4-18 12""",1,ea,110,SUPPORTS,6951-759-D,7,G1A-5,14B
PIPING/6951/110/760-A,1,CPP0AATK~12,12,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 12""",1.9,ft,110,PIPE,6951-760-A,7,G1A-5,14B
PIPING/6951/110/760-A,2,CGU6LXB~12X8,12X8,"- 12 IN x STD / 8 IN x STD Con. red, Welded + 100% RT, B16.9, A234 WPB, BW,",1,ea,110,FITTINGS,6951-760-A,7,G1A-5,14B
PIPING/6951/110/760-A,3,C304D4UC~12X3/4,12X3/4,"- Npol (Flat) In-line,MSS SP-97 where applicable,ASTM A105,PE,L  3.5in,-,  x S-160 12X3/4""",1,ea,110,FITTINGS,6951-760-A,7,G1A-5,14B
PIPING/6951/110/760-A,4,CGU6CGB~12,12,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 12""",1,ea,110,FITTINGS,6951-760-A,7,G1A-5,14B
PIPING/6951/110/760-A,5,CFGHMX7W~12,12,"- 12 IN x S-STD WN Flange, B16.5, A105, 150 Lbs, RF,",1,ea,110,FLANGES,6951-760-A,7,G1A-5,14B
PIPING/6951/110/760-A,6,CFGHMXN1~8,8,"- 8 IN x S-STD WN Flange, B16.5, A105, 150 Lbs, RF,",1,ea,110,FLANGES,6951-760-A,7,G1A-5,14B
PIPING/6951/110/760-A,7,C1NBJEHR~3/4,3/4,"- Gat Fem,API 602,ASTM A105,SW End/NPTF End,800 Lbs, Tag: VSA09-8WB 3/4""",1,ea,110,VALVES / IN-LINE ITEMS,6951-760-A,7,G1A-5,14B
PIPING/6951/110/760-B,1,CPP0AATK~12,12,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 12""",6.2,ft,110,PIPE,6951-760-B,7,G1A-5,14B
PIPING/6951/110/760-B,2,CPP00336~6,6,"- Pipes (Length),ASME B36.10,ASTM A106 Gr.B,BE,Seamless, S-STD 6""",0.5,ft,110,PIPE,6951-760-B,7,G1A-5,14B
PIPING/6951/110/760-B,3,CLTHAHVT~12X6,12X6,"- Weldolet,MSS SP-97,ASTM A105,BW Ends, S-STD 12X6""",1,ea,110,FITTINGS,6951-760-B,7,G1A-5,14B
PIPING/6951/110/760-B,4,C1MMTLSW~6X3/4,6X3/4,"- Nipolet,MSS SP-97 where applicable,ASTM A105,PE,L  3.5in,-, S-STD x S-160 6X3/4""",1,ea,110,FITTINGS,6951-760-B,7,G1A-5,14B
PIPING/6951/110/760-B,5,CLMTLTS~6,6,"- 90deg Elb LR,ASME B16.9,ASTM A234 Gr.WPB,BW Ends,Welded + 100% RT, S-STD 6""",1,ea,110,FITTINGS,6951-760-B,7,G1A-5,14B
PIPING/6951/110/760-B,6,CFGHMX7W~12,12,"- 12 IN x S-STD WN Flange, B16.5, A105, 150 Lbs, RF,",1,ea,110,FLANGES,6951-760-B,7,G1A-5,14B
