FORECAST JOB: 6951 , FORECAST RUN: MAX,,,,,,,,,,,,,,,,,,
BOM PATH, STATUS, POS, TAG NUMBER, SIZE, LIST QUANTITY, UNIT, TRANSMITTL, STATUS, WAREHOUSE, PO NUMBER, VENDOR, PRED ON SITE, GROUP-PERF, SKETCH, PRIORITY,PERCENTAGE COMPLETE,CLIENT-REV,SPEC,CWP
PIPING/6951/30B/788-B,19-JUL-2020 - 25-JUL-2020,7,CKG3TG~2,2,1,ea,110,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-788-B,9,88.89%,0,G1A-15,30B
PIPING/6951/30B/788-B,19-JUL-2020 - 25-JUL-2020,8,C18CNV1U~2,2,1,ea,110,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-788-B,9,88.89%,0,G1A-15,30B
PIPING/6951/30B/788-B,19-JUL-2020 - 25-JUL-2020,9,C1N6KT90~2,2,1,ea,110,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-788-B,9,88.89%,0,G1A-15,30B
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,1,CFGKG26M~1,1,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,2,C1HZCLLH~1,1,1,ea,58,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,3,C1HZCLMS~3/4,4-Mar,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,4,PS611-B-2-90_321-A~6,6,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,5,PS101-6-18-4-2_321-A~6,6,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,6,PS101-6-12-4-2_321-A~6,6,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,7,CMM2623~6X6,6X6,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,8,CPNEG3~6,6,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,9,PS101-6-12-4-2_321-A~6,6,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,10,CPNEG3~6,6,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,11,CDFJUUPA~3/4,4-Mar,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,12,CDFF2M89~1,1,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,13,CLTF2NC8~6X1,6X1,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,14,CMM2623~6X6,6X6,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,15,CPP002H6~1,1,3.2,ft,58,Complete,PORT ALLEN SHOP, , , ,PIPE,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,16,CPPK8JPL~6,6,7,ft,58,Complete,PORT ALLEN SHOP, , , ,PIPE,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,17,CLTDKLW5~6X3/4,6X3/4,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,18,CPNEG3~6,6,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,19,PS615-A_321-A~1,1,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/321-A,19-JUL-2020 - 25-JUL-2020,20,PS615-A_321-A~3/4,4-Mar,1,ea,58,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-321-A,17,95%,0,G6A-1,31A
PIPING/6951/31A/790-A,19-JUL-2020 - 25-JUL-2020,1,CPP002GK~3/4,4-Mar,2.6,ft,110,Complete,MAIN PA WAREHOUSE, , , ,PIPE,6951-790-A,17,71.43%,0,G3A-5,31A
PIPING/6951/31A/790-A,19-JUL-2020 - 25-JUL-2020,2,CDFE38PD~3/4X3/4,3/4X3/4,1,ea,110,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-790-A,17,71.43%,0,G3A-5,31A
PIPING/6951/31A/790-A,19-JUL-2020 - 25-JUL-2020,3,C2JN2EG~3/4,4-Mar,1,ea,110,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-790-A,17,71.43%,0,G3A-5,31A
PIPING/6951/31A/790-A,19-JUL-2020 - 25-JUL-2020,4,CDFDKKSL~3/4,4-Mar,1,ea,110,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-790-A,17,71.43%,0,G3A-5,31A
PIPING/6951/31A/790-A,19-JUL-2020 - 25-JUL-2020,5,CFGEPNCG~3/4,4-Mar,1,ea,110,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-790-A,17,71.43%,0,G3A-5,31A
PIPING/6951/31A/790-A,19-JUL-2020 - 25-JUL-2020,6,C1NBJEHR~3/4,4-Mar,1,ea,110,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-790-A,17,71.43%,0,G3A-5,31A
PIPING/6951/31A/790-A,19-JUL-2020 - 25-JUL-2020,7,C1NBJEHR~3/4,4-Mar,1,ea,110,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-790-A,17,71.43%,0,G3A-5,31A
PIPING/6951/31A/790-B,19-JUL-2020 - 25-JUL-2020,1,CPP002GK~3/4,4-Mar,6.2,ft,110,Complete,MAIN PA WAREHOUSE, , , ,PIPE,6951-790-B,17,66.67%,0,G3A-5,31A
PIPING/6951/31A/790-B,19-JUL-2020 - 25-JUL-2020,2,CDFE38PD~3/4X3/4,3/4X3/4,1,ea,110,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-790-B,17,66.67%,0,G3A-5,31A
PIPING/6951/31A/790-B,19-JUL-2020 - 25-JUL-2020,3,CDFE38PD~3/4X3/4,3/4X3/4,1,ea,110,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-790-B,17,66.67%,0,G3A-5,31A
PIPING/6951/31A/790-B,19-JUL-2020 - 25-JUL-2020,4,CDFDKKSL~3/4,4-Mar,1,ea,110,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-790-B,17,66.67%,0,G3A-5,31A
PIPING/6951/31A/790-B,19-JUL-2020 - 25-JUL-2020,5,CDFDKKSL~3/4,4-Mar,1,ea,110,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-790-B,17,66.67%,0,G3A-5,31A
PIPING/6951/31A/790-B,19-JUL-2020 - 25-JUL-2020,6,C2JN2EG~3/4,4-Mar,1,ea,110,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-790-B,17,66.67%,0,G3A-5,31A
PIPING/6951/31A/790-B,19-JUL-2020 - 25-JUL-2020,7,C2JN2EG~3/4,4-Mar,1,ea,110,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-790-B,17,66.67%,0,G3A-5,31A
PIPING/6951/31A/790-B,19-JUL-2020 - 25-JUL-2020,8,CFGEPNCG~3/4,4-Mar,1,ea,110,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-790-B,17,66.67%,0,G3A-5,31A
PIPING/6951/31A/790-B,19-JUL-2020 - 25-JUL-2020,9,C1N6KT8W~3/4,4-Mar,1,ea,110,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-790-B,17,66.67%,0,G3A-5,31A
PIPING/6951/31A/790-B,19-JUL-2020 - 25-JUL-2020,10,C1NBJEHR~3/4,4-Mar,1,ea,110,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-790-B,17,66.67%,0,G3A-5,31A
PIPING/6951/31A/790-B,19-JUL-2020 - 25-JUL-2020,11,C1XK9M7T~3/4,4-Mar,1,ea,110,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-790-B,17,66.67%,0,G3A-5,31A
PIPING/6951/31A/790-B,19-JUL-2020 - 25-JUL-2020,12,C1NBJEHR~3/4,4-Mar,1,ea,110,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-790-B,17,66.67%,0,G3A-5,31A
PIPING/6951/13A/67-A,Spool with One or More Spool Entries not ordered.,1,PS612-12_67-A~20,20,1,ea,11,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-67-A,8,88.89%,0,G1A-3,13A
PIPING/6951/13A/67-A,Spool with One or More Spool Entries not ordered.,2,PS605-12-34.78-2-W-S_67-A~20,20,1,ea,11,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-67-A,8,88.89%,0,G1A-3,13A
PIPING/6951/13A/67-A,Spool with One or More Spool Entries not ordered.,3,PS605-10-32.78-2-N-S_67-A~16,16,1,ea,11,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-67-A,8,88.89%,0,G1A-3,13A
PIPING/6951/13A/67-A,Spool with One or More Spool Entries not ordered.,4,CGU6CKK~16,16,1,ea,11,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-67-A,8,88.89%,0,G1A-3,13A
PIPING/6951/13A/67-A,Spool with One or More Spool Entries not ordered.,5,CGU75DY~20X20,20X20,1,ea,11,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-67-A,8,88.89%,0,G1A-3,13A
PIPING/6951/13A/67-A,Spool with One or More Spool Entries not ordered.,6,CPP0AMT8~16,16,12.6,ft,11,Complete,MAIN PA WAREHOUSE, , , ,PIPE,6951-67-A,8,88.89%,0,G1A-3,13A
PIPING/6951/13A/67-A,Spool with One or More Spool Entries not ordered.,7,CPP0AMXK~20,20,10.3,ft,11,Complete,PORT ALLEN SHOP, , , ,PIPE,6951-67-A,8,88.89%,0,G1A-3,13A
PIPING/6951/13A/67-A,Spool with One or More Spool Entries not ordered.,8,CLMV9PC~20X16,20X16,1,ea,11,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-67-A,8,88.89%,0,G1A-3,13A
PIPING/6951/13A/67-A,Spool with One or More Spool Entries not ordered.,9,CBR8R04A~20X16,20X16,1,ea,11,No Material, ,No Material,No Material,No Material,FITTINGS,6951-67-A,8,88.89%,0,G1A-3,13A
PIPING/6951/13B/797-B,Spool with One or More Spool Entries not ordered.,1,CPP002H6~1,1,5.5,ft,67,No Material, ,No Material,No Material,No Material,PIPE,6951-797-B,18,87.50%,0,G9A-11,13B
PIPING/6951/13B/797-B,Spool with One or More Spool Entries not ordered.,2,CN0J22~1X3/4,1X3/4,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-797-B,18,87.50%,0,G9A-11,13B
PIPING/6951/13B/797-B,Spool with One or More Spool Entries not ordered.,3,CDFF2M89~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-797-B,18,87.50%,0,G9A-11,13B
PIPING/6951/13B/797-B,Spool with One or More Spool Entries not ordered.,4,C2JN2EG~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-797-B,18,87.50%,0,G9A-11,13B
PIPING/6951/13B/797-B,Spool with One or More Spool Entries not ordered.,5,C7A18H3~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-797-B,18,87.50%,0,G9A-11,13B
PIPING/6951/13B/797-B,Spool with One or More Spool Entries not ordered.,6,C1MXVCJ8~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-797-B,18,87.50%,0,G9A-11,13B
PIPING/6951/13B/797-B,Spool with One or More Spool Entries not ordered.,7,C1MXVCJ2~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-797-B,18,87.50%,0,G9A-11,13B
PIPING/6951/13B/797-B,Spool with One or More Spool Entries not ordered.,8,PS101-1-9-4-1_797-B~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-797-B,18,87.50%,0,G9A-11,13B
PIPING/6951/13B/797-C,Spool with One or More Spool Entries not ordered.,1,CPP002H6~1,1,3.2,ft,67,No Material, ,No Material,No Material,No Material,PIPE,6951-797-C,18,88.89%,0,G9A-11,13B
PIPING/6951/13B/797-C,Spool with One or More Spool Entries not ordered.,2,CN0J22~1X3/4,1X3/4,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-797-C,18,88.89%,0,G9A-11,13B
PIPING/6951/13B/797-C,Spool with One or More Spool Entries not ordered.,3,CDFF2M89~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-797-C,18,88.89%,0,G9A-11,13B
PIPING/6951/13B/797-C,Spool with One or More Spool Entries not ordered.,4,C2JN2EG~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-797-C,18,88.89%,0,G9A-11,13B
PIPING/6951/13B/797-C,Spool with One or More Spool Entries not ordered.,5,C7A18H3~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-797-C,18,88.89%,0,G9A-11,13B
PIPING/6951/13B/797-C,Spool with One or More Spool Entries not ordered.,6,C1MXVCJ8~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-797-C,18,88.89%,0,G9A-11,13B
PIPING/6951/13B/797-C,Spool with One or More Spool Entries not ordered.,7,C1MXVCJ2~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-797-C,18,88.89%,0,G9A-11,13B
PIPING/6951/13B/797-C,Spool with One or More Spool Entries not ordered.,8,PS615-B_797-C~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-797-C,18,88.89%,0,G9A-11,13B
PIPING/6951/13B/797-C,Spool with One or More Spool Entries not ordered.,9,PS101-1-9-4-1_797-C~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-797-C,18,88.89%,0,G9A-11,13B
PIPING/6951/13B/862-A,Spool with One or More Spool Entries not ordered.,1,CPPK8JPD~6,6,11.2,ft,68,No Material, ,No Material,No Material,No Material,PIPE,6951-862-A,18,0%,0,G9A-11,13B
PIPING/6951/13C/562-B,Spool with One or More Spool Entries not ordered.,1,CPPKASDW~12,12,11.1,ft,78,No Material, ,No Material,No Material,No Material,PIPE,6951-562-B,10,84.62%,0,G6A-1,13C
PIPING/6951/13C/562-B,Spool with One or More Spool Entries not ordered.,2,C2P2CHTR~12X12,12X12,1,ea,78,Purchased, ,CLIENT,Performance Stock,4-Apr-20,FITTINGS,6951-562-B,10,84.62%,0,G6A-1,13C
PIPING/6951/13C/562-B,Spool with One or More Spool Entries not ordered.,3,C1NKTZ8Z~12X3/4,12X3/4,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-562-B,10,84.62%,0,G6A-1,13C
PIPING/6951/13C/562-B,Spool with One or More Spool Entries not ordered.,4,CMM92TV~12,12,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-562-B,10,84.62%,0,G6A-1,13C
PIPING/6951/13C/562-B,Spool with One or More Spool Entries not ordered.,5,CMM92TV~12,12,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-562-B,10,84.62%,0,G6A-1,13C
PIPING/6951/13C/562-B,Spool with One or More Spool Entries not ordered.,6,C2JN2EG~3/4,4-Mar,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-562-B,10,84.62%,0,G6A-1,13C
PIPING/6951/13C/562-B,Spool with One or More Spool Entries not ordered.,7,CFGKG2AM~12,12,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-562-B,10,84.62%,0,G6A-1,13C
PIPING/6951/13C/562-B,Spool with One or More Spool Entries not ordered.,8,CFGKG2AM~12,12,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-562-B,10,84.62%,0,G6A-1,13C
PIPING/6951/13C/562-B,Spool with One or More Spool Entries not ordered.,9,C1HZCLMS~3/4,4-Mar,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-562-B,10,84.62%,0,G6A-1,13C
PIPING/6951/13C/562-B,Spool with One or More Spool Entries not ordered.,10,C1HZCLMS~3/4,4-Mar,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-562-B,10,84.62%,0,G6A-1,13C
PIPING/6951/13C/562-B,Spool with One or More Spool Entries not ordered.,11,PS108-12-18-4.31_562-B~12,12,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-562-B,10,84.62%,0,G6A-1,13C
PIPING/6951/13C/562-B,Spool with One or More Spool Entries not ordered.,12,PS108-12-18-4.43_562-B~12,12,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-562-B,10,84.62%,0,G6A-1,13C
PIPING/6951/13C/562-B,Spool with One or More Spool Entries not ordered.,13,PS615-D_562-B~3/4,4-Mar,1,ea,78,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-562-B,10,84.62%,0,G6A-1,13C
PIPING/6951/13C/745-A,Spool with One or More Spool Entries not ordered.,1,C1SK9EB~1,1,21.7,ft,110,Complete,BATON ROUGE SHOP, , , ,PIPE,6951-745-A,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/745-A,Spool with One or More Spool Entries not ordered.,2,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-745-A,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/745-A,Spool with One or More Spool Entries not ordered.,3,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-745-A,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/745-A,Spool with One or More Spool Entries not ordered.,4,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-745-A,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/745-A,Spool with One or More Spool Entries not ordered.,5,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-745-A,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/745-A,Spool with One or More Spool Entries not ordered.,6,CE8B2ZA~1,1,1,ea,110,No Material, ,No Material,No Material,No Material,FLANGES,6951-745-A,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/745-B,Spool with One or More Spool Entries not ordered.,1,C1SK9EB~1,1,10.7,ft,110,Complete,BATON ROUGE SHOP, , , ,PIPE,6951-745-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/745-B,Spool with One or More Spool Entries not ordered.,2,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-745-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/745-B,Spool with One or More Spool Entries not ordered.,3,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-745-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/745-B,Spool with One or More Spool Entries not ordered.,4,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-745-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/745-B,Spool with One or More Spool Entries not ordered.,5,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-745-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/745-B,Spool with One or More Spool Entries not ordered.,6,CE8B2ZA~1,1,1,ea,110,No Material, ,No Material,No Material,No Material,FLANGES,6951-745-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/746-A,Spool with One or More Spool Entries not ordered.,1,C1SK9EB~1,1,21.7,ft,110,Complete,BATON ROUGE SHOP, , , ,PIPE,6951-746-A,10,80%,0,G6K-1,13C
PIPING/6951/13C/746-A,Spool with One or More Spool Entries not ordered.,2,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-746-A,10,80%,0,G6K-1,13C
PIPING/6951/13C/746-A,Spool with One or More Spool Entries not ordered.,3,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-746-A,10,80%,0,G6K-1,13C
PIPING/6951/13C/746-A,Spool with One or More Spool Entries not ordered.,4,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-746-A,10,80%,0,G6K-1,13C
PIPING/6951/13C/746-A,Spool with One or More Spool Entries not ordered.,5,CE8B2ZA~1,1,1,ea,110,No Material, ,No Material,No Material,No Material,FLANGES,6951-746-A,10,80%,0,G6K-1,13C
PIPING/6951/13C/746-B,Spool with One or More Spool Entries not ordered.,1,C1SK9EB~1,1,5.3,ft,110,Complete,BATON ROUGE SHOP, , , ,PIPE,6951-746-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/746-B,Spool with One or More Spool Entries not ordered.,2,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-746-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/746-B,Spool with One or More Spool Entries not ordered.,3,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-746-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/746-B,Spool with One or More Spool Entries not ordered.,4,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-746-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/746-B,Spool with One or More Spool Entries not ordered.,5,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-746-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/746-B,Spool with One or More Spool Entries not ordered.,6,CE8B2ZA~1,1,1,ea,110,No Material, ,No Material,No Material,No Material,FLANGES,6951-746-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/747-A,Spool with One or More Spool Entries not ordered.,1,C1SK9EB~1,1,20.8,ft,110,Complete,BATON ROUGE SHOP, , , ,PIPE,6951-747-A,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/747-A,Spool with One or More Spool Entries not ordered.,2,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-747-A,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/747-A,Spool with One or More Spool Entries not ordered.,3,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-747-A,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/747-A,Spool with One or More Spool Entries not ordered.,4,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-747-A,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/747-A,Spool with One or More Spool Entries not ordered.,5,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-747-A,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/747-A,Spool with One or More Spool Entries not ordered.,6,CE8B2ZA~1,1,1,ea,110,No Material, ,No Material,No Material,No Material,FLANGES,6951-747-A,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/747-B,Spool with One or More Spool Entries not ordered.,1,C1SK9EB~1,1,9.6,ft,110,Complete,BATON ROUGE SHOP, , , ,PIPE,6951-747-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/747-B,Spool with One or More Spool Entries not ordered.,2,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-747-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/747-B,Spool with One or More Spool Entries not ordered.,3,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-747-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/747-B,Spool with One or More Spool Entries not ordered.,4,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-747-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/747-B,Spool with One or More Spool Entries not ordered.,5,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-747-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/747-B,Spool with One or More Spool Entries not ordered.,6,CE8B2ZA~1,1,1,ea,110,No Material, ,No Material,No Material,No Material,FLANGES,6951-747-B,10,83.33%,0,G6K-1,13C
PIPING/6951/13C/748-A,Spool with One or More Spool Entries not ordered.,1,C1SK9EB~1,1,20.3,ft,110,Complete,BATON ROUGE SHOP, , , ,PIPE,6951-748-A,10,80%,0,G6K-1,13C
PIPING/6951/13C/748-A,Spool with One or More Spool Entries not ordered.,2,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-748-A,10,80%,0,G6K-1,13C
PIPING/6951/13C/748-A,Spool with One or More Spool Entries not ordered.,3,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-748-A,10,80%,0,G6K-1,13C
PIPING/6951/13C/748-A,Spool with One or More Spool Entries not ordered.,4,CDFBW9Y3~1,1,1,ea,110,Complete,BATON ROUGE SHOP, , , ,FITTINGS,6951-748-A,10,80%,0,G6K-1,13C
